ROI,Subject,Session/Partition,LocalizerSize
3,240_KAN_evDB_20141103a_PL2017,1,46
3,241_KAN_evDB_20141103d_PL2017,1,46
3,242_KAN_evDB_20141110a_PL2017,1,46
3,243_KAN_prodsemphon_18_PL2017,1,46
3,244_KAN_evDB_20141201a_PL2017,1,46
3,245_KAN_evDB_20141201b_PL2017,1,46
3,246_KAN_evDB_20141201c_PL2017,1,46
3,247_KAN_evDB_20141215b_PL2017,1,46
3,248_KAN_evDB_20150129a_PL2017,1,46
3,248_FED_20151231c_3T2_PL2017,1,46
3,249_FED_20160817b_3T1_PL2017,1,46
3,249_FED_20170110a_3T2_PL2017,1,46
3,249_KAN_EvDB_20150130_PL2017,1,46
3,250_KAN_evDB_20150205a_PL2017,1,46
3,251_FED_20150828d_3T2_PL2017,1,46
3,251_KAN_evDB_20150205b_PL2017,1,46
3,252_FED_20181010b_3T2_PL2017,1,46
3,252_KAN_evDB_20150206_PL2017,1,46
3,253_KAN_EvDB_20150211a_PL2017,1,46
3,254_KAN_EvDB_20150211c_PL2017,1,46
3,255_KAN_EvDB_20150223a_PL2017,1,46
3,256_KAN_EvDB_20150223b_PL2017,1,46
3,257_KAN_EvDB_20150310b_PL2017,1,46
3,257_KAN_EvDB_20150223c_PL2017,1,46
3,258_KAN_EvDB_20150224b_PL2017,1,46
3,259_KAN_EvDB_20150224c_PL2017,1,46
3,260_KAN_EvDB_20150303_PL2017,1,46
3,261_KAN_EvDB_20150304a_PL2017,1,46
3,261_KAN_EvDB_20150310a_PL2017,1,46
3,261_FED_20170828a_3T2_PL2017,1,46
3,262_FED_20160909a_3T2_PL2017,1,46
3,262_FED_20170118a_3T2_PL2017,1,46
3,262_KAN_evDB_20150304b_PL2017,1,46
3,263_KAN_evDB_20150306_PL2017,1,46
3,264_KAN_EvDB_20150310c_PL2017,1,46
3,265_KAN_EvDB_20150310d_PL2017,1,46
3,266_KAN_EvDB_20150311c_PL2017,1,46
3,267_KAN_EvDB_20150316a_PL2017,1,46
3,268_FED_20170929a_3T2_PL2017,1,46
3,268_KAN_EvDB_20150317a_PL2017,1,46
3,269_KAN_EvDB_20150317b_PL2017,1,46
3,270_KAN_EvDB_20150317c_PL2017,1,46
3,271_KAN_EvDB_20150323a_PL2017,1,46
3,271_FED_20150908a_3T2_PL2017,1,46
3,272_KAN_EvDB_20150323b_PL2017,1,46
3,273_KAN_EvDB_20150506_PL2017,1,46
3,273_KAN_EvDB_20150323c_PL2017,1,46
3,274_KAN_EvDB_20150324a_PL2017,1,46
3,275_KAN_EvDB_20150324b_PL2017,1,46
3,276_KAN_EvDB_20150325a_PL2017,1,46
3,278_KAN_EvDB_20150428a_PL2017,1,46
3,279_KAN_EvDB_20150429a_PL2017,1,46
3,280_FED_20150811c_3T1_PL2017,1,46
3,280_KAN_EvDB_20150429b_PL2017,1,46
3,281_KAN_EvDB_20150429e_PL2017,1,46
3,282_KAN_EvDB_20150505a_PL2017,1,46
3,283_FED_20170831b_3T2_PL2017,1,46
3,283_KAN_EvDB_20150505b_PL2017,1,46
3,284_KAN_EvDB_20150508_PL2017,1,46
3,286_KAN_EvDB_20150521a_PL2017,1,46
3,287_KAN_EvDB_20150521c_PL2017,1,46
3,288_FED_20170412b_3T2_PL2017,1,46
3,288_FED_20150613a_3T1_PL2017,1,46
3,289_FED_20150613b_3T1_PL2017,1,46
3,290_FED_20170109b_3T2_PL2017,1,46
3,290_FED_20170426a_3T2_PL2017,1,46
3,290_FED_20150615a_3T2_PL2017,1,46
3,291_FED_20160523a_3T2_PL2017,1,46
3,291_FED_20150615b_3T2_PL2017,1,46
3,292_FED_20150615c_3T2_PL2017,1,46
3,293_FED_20150619a_3T2_PL2017,1,46
3,294_FED_20150619b_3T2_PL2017,1,46
3,295_FED_20150625a_3T2_PL2017,1,46
3,296_FED_20150810a_3T1_PL2017,1,46
3,296_FED_20150625b_3T2_PL2017,1,46
3,297_FED_20150625c_3T2_PL2017,1,46
3,298_FED_20150625d_3T2_PL2017,1,46
3,298_FED_20150810b_3T1_PL2017,1,46
3,299_FED_20150708a_3T2_PL2017,1,46
3,300_FED_20150708b_3T2_PL2017,1,46
3,301_FED_20150708c_3T2_PL2017,1,46
3,302_FED_20150709a_3T2_PL2017,1,46
3,303_FED_20150709c_3T2_PL2017,1,46
3,304_FED_20150710a_3T2_PL2017,1,46
3,305_FED_20150710b_3T2_PL2017,1,46
3,306_FED_20150715a_3T2_PL2017,1,46
3,307_FED_20150715d_3T2_PL2017,1,46
3,308_FED_20150716a_3T2_PL2017,1,46
3,309_FED_20150717a_3T2_PL2017,1,46
3,310_FED_20150617a_3T2_PL2017,1,46
3,311_FED_20150617b_3T2_PL2017,1,46
3,312_FED_20170925a_3T2_PL2017,1,46
3,318_FED_20191106d_3T2_PL2017,1,46
3,319_FED_20150624a_3T2_PL2017,1,46
3,320_POLY05_20160425_3T1_PL2017,1,46
3,320_FED_20150624c_3T2_PL2017,1,46
3,321_FED_20150819a_3T1_PL2017,1,46
3,322_FED_20150820a_3T2_PL2017,1,46
3,323_FED_20150823_3T2_PL2017,1,46
3,324_FED_20150827a_3T2_PL2017,1,46
3,325_FED_20150827b_3T2_PL2017,1,46
3,326_FED_20170923a_3T2_PL2017,1,46
3,326_FED_20150828c_3T2_PL2017,1,46
3,326_FED_20160523e_3T2_PL2017,1,46
3,327_FED_20150923b_3T2_PL2017,1,46
3,328_FED_20151106b_3T1_PL2017,1,46
3,329_FED_20151109a_3T1_PL2017,1,46
3,330_FED_20151111a_3T1_PL2017,1,46
3,331_FED_20151111c_3T1_PL2017,1,46
3,332_FED_20151113a_3T1_PL2017,1,46
3,333_FED_20151119a_3T1_PL2017,1,46
3,334_FED_20151119a_3T2_PL2017,1,46
3,335_FED_20151120a_3T1_PL2017,1,46
3,336_FED_20151212_3T1_PL2017,1,46
3,337_FED_20151215a_3T1_PL2017,1,46
3,338_FED_20170113b_3T2_PL2017,1,46
3,338_FED_20170614b_3T2_PL2017,1,46
3,338_FED_20160112a_3T2_PL2017,1,46
3,338_FED_20151215c_3T2_PL2017,1,46
3,339_FED_20151217a_3T2_PL2017,1,46
3,340_FED_20151217b_3T2_PL2017,1,46
3,341_FED_20151217c_3T2_PL2017,1,46
3,342_FED_20160105c_3T2_PL2017,1,46
3,343_FED_20160107a_3T2_PL2017,1,46
3,344_FED_20160107e_3T2_PL2017,1,46
3,345_FED_20160112b_3T2_PL2017,1,46
3,346_FED_20160112e_3T2_PL2017,1,46
3,347_FED_20160114e_3T2_PL2017,1,46
3,348_FED_20160119c_3T2_PL2017,1,46
3,349_FED_20160119d_3T2_PL2017,1,46
3,350_FED_20160121c_3T2_PL2017,1,46
3,351_FED_20160126a_3T2_PL2017,1,46
3,352_FED_20160126e_3T2_PL2017,1,46
3,353_FED_20160127a_3T1_PL2017,1,46
3,354_FED_20160128d_3T2_PL2017,1,46
3,355_FED_20160128e_3T2_PL2017,1,46
3,356_FED_20160202c_3T2_PL2017,1,46
3,357_FED_20160205m_3T2_PL2017,1,46
3,358_FED_20160208m_3T2_PL2017,1,46
3,359_FED_20160209m_3T2_PL2017,1,46
3,360_FED_20160211a_3T2_PL2017,1,46
3,361_FED_20160211b_3T2_PL2017,1,46
3,362_FED_20160212m_3T1_PL2017,1,46
3,363_FED_20160222b_3T2_PL2017,1,46
3,364_FED_20160229a_3T1_PL2017,1,46
3,365_FED_20170120a_3T2_PL2017,1,46
3,365_FED_20160229c_3T1_PL2017,1,46
3,366_FED_20170922b_3T2_PL2017,1,46
3,366_FED_20160229d_3T1_PL2017,1,46
3,366_FED_20161103a_3T1_PL2017,1,46
3,367_FED_20160309b_3T1_PL2017,1,46
3,368_FED_20160310b_3T1_PL2017,1,46
3,369_FED_20160317b_3T1_PL2017,1,46
3,370_FED_20160317c_3T1_PL2017,1,46
3,371_FED_20160318a_3T1_PL2017,1,46
3,372_FED_20160318b_3T1_PL2017,1,46
3,373_FED_20160318c_3T1_PL2017,1,46
3,375_FED_20160331d_3T1_PL2017,1,46
3,376_FED_20160401b_3T2_PL2017,1,46
3,378_FED_20160405a_3T1_PL2017,1,46
3,379_FED_20160407a_3T1_PL2017,1,46
3,380_FED_20160407b_3T1_PL2017,1,46
3,381_FED_20160407c_3T1_PL2017,1,46
3,382_FED_20160407a_3T2_PL2017,1,46
3,383_POLY04_20160420_3T1_PL2017,1,46
3,383_FED_20160505a_3T1_PL2017,1,46
3,384_FED_20160421a_3T2_PL2017,1,46
3,385_POLY03_20160421_3T2_PL2017,1,46
3,386_FED_20160425d_3T1_PL2017,1,46
3,387_FED_20160425a_3T1_PL2017,1,46
3,388_FED_20160426b_3T1_PL2017,1,46
3,389_POLY02_20160425_3T1_PL2017,1,46
3,390_FED_20160428a_3T1_PL2017,1,46
3,391_FED_20160429a_3T2_PL2017,1,46
3,392_FED_20160504a_3T1_PL2017,1,46
3,393_FED_20160504b_3T2_PL2017,1,46
3,394_POLY08_20160505_3T1_PL2017,1,46
3,395_FED_20160506a_3T2_PL2017,1,46
3,396_POLY09_20160512_3T1_PL2017,1,46
3,397_FED_20160516a_3T1_PL2017,1,46
3,398_FED_20160516b_3T1_PL2017,1,46
3,399_FED_20160519d_3T1_PL2017,1,46
3,400_FED_20160520a_3T1_PL2017,1,46
3,401_FED_20160520d_3T1_PL2017,1,46
3,402_FED_20160526c_3T1_PL2017,1,46
3,403_FED_20160526b_3T1_PL2017,1,46
3,404_FED_20160527a_3T2_PL2017,1,46
3,405_FED_20160531a_3T1_PL2017,1,46
3,406_FED_20160601a_3T1_PL2017,1,46
3,407_FED_20160616a_3T2_PL2017,1,46
3,408_FED_20160617a_3T2_PL2017,1,46
3,409_FED_20160622a_3T1_PL2017,1,46
3,409_FED_20160728a_3T2_PL2017,1,46
3,410_FED_20160623b_3T2_PL2017,1,46
3,411_FED_20160624a_3T2_PL2017,1,46
3,412_FED_20160707a_3T1_PL2017,1,46
3,413_FED_20160707c_3T1_PL2017,1,46
3,414_FED_20160711b_3T1_PL2017,1,46
3,415_FED_20160714a_3T2_PL2017,1,46
3,416_FED_20160802a_3T1_PL2017,1,46
3,417_FED_20160803b_3T1_PL2017,1,46
3,417_FED_20161217c_3T2_PL2017,1,46
3,418_FED_20160803a_3T2_PL2017,1,46
3,419_FED_20160805a_3T1_PL2017,1,46
3,420_FED_20160805b_3T1_PL2017,1,46
3,421_FED_20160804b_3T1_PL2017,1,46
3,422_FED_20160816a_3T1_PL2017,1,46
3,423_FED_20160817c_3T1_PL2017,1,46
3,424_FED_20160930a_3T1_PL2017,1,46
3,424_FED_20161102b_3T1_PL2017,1,46
3,424_FED_20160817a_3T1_PL2017,1,46
3,425_FED_20160818b_3T1_PL2017,1,46
3,426_FED_20160823a_3T1_PL2017,1,46
3,426_FED_20160908d_3T1_PL2017,1,46
3,427_FED_20160823c_3T1_PL2017,1,46
3,428_FED_20160906a_3T2_PL2017,1,46
3,429_FED_20160906b_3T2_PL2017,1,46
3,430_FED_20160906d_3T2_PL2017,1,46
3,430_FED_20170110b_3T2_PL2017,1,46
3,430_FED_20170426d_3T2_PL2017,1,46
3,430_FED_20170614c_3T2_PL2017,1,46
3,430_FED_20170823a_3T2_PL2017,1,46
3,431_FED_20160907d_3T2_PL2017,1,46
3,432_FED_20160907a_3T2_PL2017,1,46
3,433_FED_20160908c_3T1_PL2017,1,46
3,434_FED_20160909c_3T2_PL2017,1,46
3,435_FED_20160909b_3T2_PL2017,1,46
3,436_FED_20160909d_3T2_PL2017,1,46
3,437_FED_20160929_3T1_PL2017,1,46
3,438_FED_20160929a_3T1_PL2017,1,46
3,439_POLY10_20160930_3T1_PL2017,1,46
3,440_FED_20160930_3T2_PL2017,1,46
3,441_FED_20161004a_3T1_PL2017,1,46
3,442_FED_20161004b_3T1_PL2017,1,46
3,443_FED_20170412_3T2_PL2017,1,46
3,443_FED_20161005_3T1_PL2017,1,46
3,444_FED_20161006_3T1_PL2017,1,46
3,445_FED_20161007_3T2_PL2017,1,46
3,446_FED_20161007_3T2_PL2017,1,46
3,447_FED_20161012a_3T2_PL2017,1,46
3,448_FED_20161012b_3T2_PL2017,1,46
3,449_FED_20161012c_3T2_PL2017,1,46
3,449_FED_20170201b_3T2_PL2017,1,46
3,450_FED_20161012_3T1_PL2017,1,46
3,451_FED_20161013_3T1_PL2017,1,46
3,452_POLY11_20161014_3T1_PL2017,1,46
3,453_FED_20161014_3T1_PL2017,1,46
3,454_FED_20161017_3T1_PL2017,1,46
3,455_FED_20161018_3T1_PL2017,1,46
3,456_FED_20161019b_3T1_PL2017,1,46
3,457_FED_20161020_3T2_PL2017,1,46
3,458_FED_20161021_3T2_PL2017,1,46
3,459_FED_20161021_3T2_PL2017,1,46
3,460_FED_20161025_3T1_PL2017,1,46
3,461_FED_20161025a_3T1_PL2017,1,46
3,462_FED_20161026_3T1_PL2017,1,46
3,463_FED_20161026_3T1_PL2017,1,46
3,464_FED_20161028_3T2_PL2017,1,46
3,465_FED_20161027_3T1_PL2017,1,46
3,466_FED_20161027_3T1_PL2017,1,46
3,467_FED_20161028_3T1_PL2017,1,46
3,468_FED_20161031_3T1_PL2017,1,46
3,469_FED_20161031_3T1_PL2017,1,46
3,470_FED_20161101_3T1_PL2017,1,46
3,471_FED_20161101_3T1_PL2017,1,46
3,472_FED_20161101a_3T2_PL2017,1,46
3,473_FED_20190731a_3T2_PL2017,1,46
3,473_FED_20170918b_3T2_PL2017,1,46
3,473_FED_20161102a_3T1_PL2017,1,46
3,474_FED_20161102_3T1_PL2017,1,46
3,475_FED_20161103a_3T2_PL2017,1,46
3,477_FED_20161103_3T2_PL2017,1,46
3,478_FED_20161103_3T2_PL2017,1,46
3,479_FED_20161104a_3T2_PL2017,1,46
3,480_FED_20161104_3T1_PL2017,1,46
3,481_FED_20161107_3T1_PL2017,1,46
3,482_FED_20161104_3T1_PL2017,1,46
3,484_FED_20161108_3T1_PL2017,1,46
3,488_FED_20161109_3T2_PL2017,1,46
3,489_FED_20161114d_3T1_PL2017,1,46
3,490_FED_20161115_3T1_PL2017,1,46
3,491_FED_20161115_3T1_PL2017,1,46
3,492_FED_20161116_3T2_PL2017,1,46
3,493_FED_20161117_3T1_PL2017,1,46
3,494_FED_20161114a_3T1_PL2017,1,46
3,494_FED_20170106a_3T2_PL2017,1,46
3,495_FED_20161114_3T2_PL2017,1,46
3,496_FED_20161118_3T1_PL2017,1,46
3,497_FED_20161118_3T1_PL2017,1,46
3,498_FED_20161121a_3T1_PL2017,1,46
3,499_FED_20161121b_3T1_PL2017,1,46
3,500_FED_20161121_3T1_PL2017,1,46
3,501_FED_20161122_3T1_PL2017,1,46
3,502_FED_20161122_3T1_PL2017,1,46
3,503_FED_20161128_3T2_PL2017,1,46
3,504_FED_20161130_3T2_PL2017,1,46
3,505_FED_20161204_3T2_PL2017,1,46
3,506_FED_20161205_3T2_PL2017,1,46
3,507_FED_20161207_3T2_PL2017,1,46
3,508_FED_20161208_3T2_PL2017,1,46
3,509_FED_20161208_3T2_PL2017,1,46
3,510_FED_20161212_3T2_PL2017,1,46
3,511_POLY12_20161212_3T2_PL2017,1,46
3,512_FED_20161213_3T2_PL2017,1,46
3,513_FED_20161215_3T2_PL2017,1,46
3,514_FED_20161215_3T2_PL2017,1,46
3,515_FED_20161216_3T2_PL2017,1,46
3,517_FED_20161219_3T2_PL2017,1,46
3,518_FED_20161219_3T2_PL2017,1,46
3,519_FED_20161220_3T2_PL2017,1,46
3,520_FED_20161227a_3T2_PL2017,1,46
3,521_FED_20161228a_3T2_PL2017,1,46
3,522_FED_20161228e_3T2_PL2017,1,46
3,523_FED_20161227b_3T2_PL2017,1,46
3,524_FED_20180802a_3T2_PL2017,1,46
3,524_FED_20170105a_3T2_PL2017,1,46
3,525_FED_20170109a_3T2_PL2017,1,46
3,526_FED_20170111a_3T2_PL2017,1,46
3,527_FED_20170113a_3T2_PL2017,1,46
3,528_FED_20170116a_3T2_PL2017,1,46
3,529_FED_20170116b_3T2_PL2017,1,46
3,530_FED_20170114a_3T2_PL2017,1,46
3,531_FED_20170117a_3T2_PL2017,1,46
3,532_FED_20170118b_3T2_PL2017,1,46
3,533_FED_20170119_3T2_PL2017,1,46
3,534_FED_20170119b_3T2_PL2017,1,46
3,535_FED_20170123b_3T2_PL2017,1,46
3,536_FED_20170125a_3T2_PL2017,1,46
3,537_FED_20170126b_3T2_PL2017,1,46
3,538_FED_20170127_3T2_PL2017,1,46
3,539_FED_20170127a_3T2_PL2017,1,46
3,540_FED_20170201a_3T2_PL2017,1,46
3,541_FED_20170203b_3T2_PL2017,1,46
3,541_FED_20170615a_3T2_PL2017,1,46
3,542_FED_20170207_3T2_PL2017,1,46
3,543_FED_20170206_3T2_PL2017,1,46
3,544_FED_20170210_3T2_PL2017,1,46
3,545_FED_20170217c_3T2_PL2017,1,46
3,546_FED_20170223_3T2_PL2017,1,46
3,547_FED_20170222_3T2_PL2017,1,46
3,548_FED_20170227_3T2_PL2017,1,46
3,549_FED_20170228a_3T2_PL2017,1,46
3,550_FED_20170228c_3T2_PL2017,1,46
3,551_FED_20170302b_3T2_PL2017,1,46
3,551_FED_20170328a_3T2_PL2017,1,46
3,551_FED_20170412a_3T2_PL2017,1,46
3,552_FED_20170307a_3T2_PL2017,1,46
3,553_FED_20170313d_3T2_PL2017,1,46
3,554_FED_20170315a_3T2_PL2017,1,46
3,555_FED_20170426c_3T2_PL2017,1,46
3,555_FED_20170315b_3T2_PL2017,1,46
3,556_FED_20170316b_3T2_PL2017,1,46
3,557_FED_20170317a_3T2_PL2017,1,46
3,558_FED_20170320a_3T2_PL2017,1,46
3,559_FED_20170320c_3T2_PL2017,1,46
3,561_FED_20170327_3T2_PL2017,1,46
3,562_FED_20170327b_3T2_PL2017,1,46
3,563_FED_20170327c_3T2_PL2017,1,46
3,564_FED_20170406_3T2_PL2017,1,46
3,565_FED_20170406_3T2_PL2017,1,46
3,566_FED_20170407a_3T2_PL2017,1,46
3,567_FED_20170407b_3T2_PL2017,1,46
3,568_FED_20170407c_3T2_PL2017,1,46
3,569_FED_20170410b_3T2_PL2017,1,46
3,570_FED_20170410_3T2_PL2017,1,46
3,571_FED_20170412c_3T2_PL2017,1,46
3,572_FED_20170413a_3T2_PL2017,1,46
3,573_FED_20170413b_3T2_PL2017,1,46
3,574_FED_20170425a_3T2_PL2017,1,46
3,574_FED_20170413c_3T2_PL2017,1,46
3,574_FED_20170430a_3T2_PL2017,1,46
3,575_FED_20170414a_3T2_PL2017,1,46
3,576_FED_20171006a_3T2_PL2017,1,46
3,576_FED_20170414b_3T2_PL2017,1,46
3,577_FED_20170414c_3T2_PL2017,1,46
3,578_FED_20170414d_3T2_PL2017,1,46
3,578_FED_20170831c_3T2_PL2017,1,46
3,579_FED_20170418_3T2_PL2017,1,46
3,580_FED_20170418_3T2_PL2017,1,46
3,581_FED_20170418_3T2_PL2017,1,46
3,582_FED_20190726b_3T2_PL2017,1,46
3,582_FED_20170420a_3T2_PL2017,1,46
3,583_FED_20170720d_3T2_PL2017,1,46
3,583_FED_20170420c_3T2_PL2017,1,46
3,584_FED_20170421a_3T2_PL2017,1,46
3,585_FED_20170329a_3T2_PL2017,1,46
3,586_FED_20170331b_3T2_PL2017,1,46
3,587_FED_20170423a_3T2_PL2017,1,46
3,588_FED_20170422c_3T2_PL2017,1,46
3,589_FED_20170422a_3T2_PL2017,1,46
3,590_FED_20170422b_3T2_PL2017,1,46
3,591_FED_20170422d_3T2_PL2017,1,46
3,592_FED_20170423b_3T2_PL2017,1,46
3,593_FED_20170423c_3T2_PL2017,1,46
3,594_FED_20170423d_3T2_PL2017,1,46
3,595_FED_20170425b_3T2_PL2017,1,46
3,596_FED_20170426b_3T2_PL2017,1,46
3,597_FED_20170427a_3T2_PL2017,1,46
3,598_FED_20170428a_3T2_PL2017,1,46
3,599_FED_20170427c_3T2_PL2017,1,46
3,600_FED_20170428b_3T2_PL2017,1,46
3,601_FED_20170501a_3T2_PL2017,1,46
3,602_FED_20170526b_3T2_PL2017,1,46
3,603_FED_20170502a_3T2_PL2017,1,46
3,607_FED_20170517a_3T2_PL2017,1,46
3,608_FED_20170518a_3T2_PL2017,1,46
3,609_FED_20170523c_3T2_PL2017,1,46
3,610_FED_20170523a_3T2_PL2017,1,46
3,611_FED_20170524_3T2_PL2017,1,46
3,613_FED_20170526a_3T2_PL2017,1,46
3,614_FED_20170525a_3T2_PL2017,1,46
3,617_FED_20170605_3T2_PL2017,1,46
3,618_FED_20170612_3T2_PL2017,1,46
3,619_FED_20170613_3T2_PL2017,1,46
3,620_FED_20170613_3T2_PL2017,1,46
3,624_FED_20170619b_3T2_PL2017,1,46
3,625_FED_20170619a_3T2_PL2017,1,46
3,626_FED_20170619c_3T2_PL2017,1,46
3,627_FED_20170620a_3T2_PL2017,1,46
3,628_FED_20170620_3T2_PL2017,1,46
3,629_FED_20170620c_3T2_PL2017,1,46
3,629_FED_20170922c_3T2_PL2017,1,46
3,629_FED_20171215a_3T2_PL2017,1,46
3,630_FED_20170621c_3T2_PL2017,1,46
3,632_FED_20170623a_3T2_PL2017,1,46
3,632_FED_20170825a_3T2_PL2017,1,46
3,633_FED_20170626a_3T2_PL2017,1,46
3,634_FED_20170626_3T2_PL2017,1,46
3,635_FED_20170627_3T2_PL2017,1,46
3,636_FED_20170628b_3T2_PL2017,1,46
3,637_FED_20170628c_3T2_PL2017,1,46
3,638_FED_20170628_3T2_PL2017,1,46
3,640_FED_20170629c_3T2_PL2017,1,46
3,641_FED_20170629b_3T2_PL2017,1,46
3,642_FED_20170629a_3T2_PL2017,1,46
3,643_FED_20170630c_3T2_PL2017,1,46
3,645_FED_20170630e_3T2_PL2017,1,46
3,647_FED_20170705_3T2_PL2017,1,46
3,648_FED_20170707_3T2_PL2017,1,46
3,649_FED_20170710c_3T2_PL2017,1,46
3,654_Princeton_SUB01_20150903-0903-1536_PL2017,1,46
3,655_FED_20170724a_3T2_PL2017,1,46
3,656_FED_20170724c_3T2_PL2017,1,46
3,657_POLY18_20170724b_3T2_PL2017,1,46
3,658_FED_20170725d_3T2_PL2017,1,46
3,659_FED_20170726d_3T2_PL2017,1,46
3,660_FED_20170728c_3T2_PL2017,1,46
3,661_FED_20170731b_3T2_PL2017,1,46
3,662_FED_20170803b_3T2_PL2017,1,46
3,663_POLY19_20170803c_3T2_PL2017,1,46
3,664_FED_20170816a_3T2_PL2017,1,46
3,665_FED_20170828b_3T2_PL2017,1,46
3,665_FED_20170923b_3T2_PL2017,1,46
3,666_FED_20170830a_3T2_PL2017,1,46
3,667_FED_20170831a_3T2_PL2017,1,46
3,668_POLY20_20170928a_3T2_PL2017,1,46
3,669_FED_20171108a_3T2_PL2017,1,46
3,670_FED_20171208a_3T2_PL2017,1,46
3,671_FED_20190625a_3T2_PL2017,1,46
3,671_FED_20190719a_3T2_PL2017,1,46
3,671_FED_20180625a_3T2_PL2017,1,46
3,672_FED_20180702a_3T2_PL2017,1,46
3,674_FED_20180730b_3T2_PL2017,1,46
3,676_FED_20180727a_3T2_PL2017,1,46
3,677_FED_20180729a_3T2_PL2017,1,46
3,678_FED_20180730a_3T2_PL2017,1,46
3,679_FED_20180730c_3T2_PL2017,1,46
3,680_FED_20180802b_3T2_PL2017,1,46
3,681_FED_20180803a_3T2_PL2017,1,46
3,682_FED_20190426a_3T2_PL2017,1,46
3,682_FED_20191106c_3T2_PL2017,1,46
3,682_FED_20180803b_3T2_PL2017,1,46
3,683_FED_20180803c_3T2_PL2017,1,46
3,684_FED_20180803d_3T2_PL2017,1,46
3,685_FED_20180808a_3T2_PL2017,1,46
3,686_FED_20180809a_3T2_PL2017,1,46
3,687_FED_20180809b_3T2_PL2017,1,46
3,687_FED_20190801a_3T2_PL2017,1,46
3,688_FED_20180914a_3T2_PL2017,1,46
3,689_FED_20181010a_3T2_PL2017,1,46
3,690_FED_20181012a_3T2_PL2017,1,46
3,691_FED_20181018a_3T2_PL2017,1,46
3,692_FED_20181018b_3T2_PL2017,1,46
3,693_FED_20181029a_3T2_PL2017,1,46
3,694_FED_20181101a_3T2_PL2017,1,46
3,695_FED_20181113a_3T2_PL2017,1,46
3,696_FED_20181115a_3T2_PL2017,1,46
3,697_FED_20181119a_3T2_PL2017,1,46
3,698_FED_20181129a_3T2_PL2017,1,46
3,699_FED_20181129b_3T2_PL2017,1,46
3,700_FED_20181128a_3T2_PL2017,1,46
3,701_POLY21_20181212a_3T2_PL2017,1,46
3,702_FED_20181214a_3T2_PL2017,1,46
3,703_FED_20181221a_3T2_PL2017,1,46
3,704_FED_20190107a_3T2_PL2017,1,46
3,705_FED_20190117a_3T2_PL2017,1,46
3,706_FED_20190117b_3T2_PL2017,1,46
3,713_FED_20190130a_3T2_PL2017,1,46
3,721_FED_20190605a_3T2_PL2017,1,46
3,724_FED_20190802a_3T2_PL2017,1,46
3,725_FED_20190215a_3T2_PL2017,1,46
3,726_FED_20190226a_3T2_PL2017,1,46
3,727_FED_20190226b_3T2_PL2017,1,46
3,728_FED_20190226c_3T2_PL2017,1,46
3,729_FED_20190226d_3T2_PL2017,1,46
3,730_FED_20190306a_3T2_PL2017,1,46
3,731_FED_20190306b_3T2_PL2017,1,46
3,732_FED_20190307_3T2_PL2017,1,46
3,733_FED_20190307b_3T2_PL2017,1,46
3,734_FED_20190313a_3T2_PL2017,1,46
3,735_FED_20190314a_3T2_PL2017,1,46
3,736_FED_20190314b_3T2_PL2017,1,46
3,737_FED_20190314c_3T2_PL2017,1,46
3,738_FED_20190319a_3T2_PL2017,1,46
3,739_FED_20190319b_3T2_PL2017,1,46
3,740_FED_20190319c_3T2_PL2017,1,46
3,741_FED_20190320a_3T2_PL2017,1,46
3,742_FED_20190320b_3T2_PL2017,1,46
3,743_FED_20190320c_3T2_PL2017,1,46
3,744_FED_20190320d_3T2_PL2017,1,46
3,745_FED_20190321a_3T2_PL2017,1,46
3,746_FED_20190328a_3T2_PL2017,1,46
3,747_FED_20190328b_3T2_PL2017,1,46
3,748_FED_20190328c_3T2_PL2017,1,46
3,749_FED_20190404a_3T2_PL2017,1,46
3,750_FED_20190404b_3T2_PL2017,1,46
3,751_FED_20190404c_3T2_PL2017,1,46
3,752_FED_20190404d_3T2_PL2017,1,46
3,753_FED_20190405a_3T2_PL2017,1,46
3,754_FED_20190405b_3T2_PL2017,1,46
3,755_FED_20190411a_3T2_PL2017,1,46
3,756_FED_20190411b_3T2_PL2017,1,46
3,757_FED_20190411c_3T2_PL2017,1,46
3,758_FED_20190411d_3T2_PL2017,1,46
3,759_FED_20190415a_3T2_PL2017,1,46
3,760_FED_20190415b_3T2_PL2017,1,46
3,761_FED_20190416a_3T2_PL2017,1,46
3,762_FED_20190416b_3T2_PL2017,1,46
3,763_FED_20190416c_3T2_PL2017,1,46
3,764_FED_20190416d_3T2_PL2017,1,46
3,765_FED_20190417a_3T2_PL2017,1,46
3,766_FED_20190418a_3T2_PL2017,1,46
3,767_FED_20190724b_3T2_PL2017,1,46
3,767_FED_20190402a_3T2_PL2017,1,46
3,767_FED_20190418b_3T2_PL2017,1,46
3,768_FED_20190517a_3T2_PL2017,1,46
3,769_FED_20190522a_3T2_PL2017,1,46
3,770_FED_20191120c_3T2_PL2017,1,46
3,770_FED_20191204d_3T2_PL2017,1,46
3,770_FED_20190523b_3T2_PL2017,1,46
3,770_FED_20190713a_3T2_PL2017,1,46
3,771_FED_20190525a_3T2_PL2017,1,46
3,772_FED_20190525b_3T2_PL2017,1,46
3,773_FED_20190605c_3T2_PL2017,1,46
3,774_FED_20190605b_3T2_PL2017,1,46
3,775_FED_20190611a_3T2_PL2017,1,46
3,776_FED_20190611b_3T2_PL2017,1,46
3,777_FED_20190611c_3T2_PL2017,1,46
