ROI,Subject,Effect, LocalizerSize,EffectSize
1,069_KAN_langevents_10_PL2017,W, 37,0.575360
1,069_KAN_langevents_10_PL2017,N, 37,0.827031
1,070_KAN_langevents_11_PL2017,S, 37,2.591752
1,070_KAN_langevents_11_PL2017,W, 37,2.025833
1,070_KAN_langevents_11_PL2017,N, 37,1.622263
1,071_KAN_langstroopBL_12_PL2017,S, 37,0.917646
1,071_KAN_langstroopBL_12_PL2017,W, 37,0.582137
1,071_KAN_langstroopBL_12_PL2017,N, 37,0.403376
1,072_KAN_langstroopBL_13_PL2017,S, 37,0.197955
1,072_KAN_langstroopBL_13_PL2017,W, 37,-0.077355
1,072_KAN_langstroopBL_13_PL2017,N, 37,-0.626775
1,073_KAN_langstroopBL_14_PL2017,S, 37,1.446540
1,073_KAN_langstroopBL_14_PL2017,W, 37,0.772944
1,073_KAN_langstroopBL_14_PL2017,N, 37,0.589107
1,074_KAN_langstroopBL_15_PL2017,S, 37,0.385310
1,074_KAN_langstroopBL_15_PL2017,W, 37,0.104151
1,074_KAN_langstroopBL_15_PL2017,N, 37,-0.138201
1,075_KAN_langmustask_01_PL2017,S, 37,3.726790
1,075_KAN_langmustask_01_PL2017,W, 37,3.253729
1,075_KAN_langmustask_01_PL2017,N, 37,1.701161
1,076_KAN_langevents_16_PL2017,S, 37,0.137453
1,076_KAN_langevents_16_PL2017,W, 37,-0.475678
1,076_KAN_langevents_16_PL2017,N, 37,-0.494350
1,076_KAN_langstroopBL_16_PL2017,S, 37,2.114581
1,076_KAN_langstroopBL_16_PL2017,W, 37,0.865912
1,076_KAN_langstroopBL_16_PL2017,N, 37,0.296023
1,077_KAN_langmustask_02_PL2017,S, 37,3.583999
1,077_KAN_langmustask_02_PL2017,W, 37,2.839587
1,077_KAN_langmustask_02_PL2017,N, 37,1.706754
1,078_KAN_langstroopBL_17_PL2017,S, 37,1.035758
1,078_KAN_langstroopBL_17_PL2017,W, 37,0.844024
1,078_KAN_langstroopBL_17_PL2017,N, 37,0.410838
1,078_KAN_langevents_13_PL2017,S, 37,0.597573
1,078_KAN_langevents_13_PL2017,W, 37,0.563766
1,078_KAN_langevents_13_PL2017,N, 37,-0.096324
1,079_KAN_langstroopBL_18_PL2017,S, 37,0.490052
1,079_KAN_langstroopBL_18_PL2017,W, 37,0.132989
1,079_KAN_langstroopBL_18_PL2017,N, 37,-0.040127
1,080_KAN_langmustask_03_PL2017,S, 37,1.197040
1,080_KAN_langmustask_03_PL2017,W, 37,0.848107
1,080_KAN_langmustask_03_PL2017,N, 37,0.687181
1,081_KAN_langstroopBL_19_PL2017,S, 37,1.155016
1,081_KAN_langstroopBL_19_PL2017,W, 37,1.266144
1,081_KAN_langstroopBL_19_PL2017,N, 37,0.623465
1,082_KAN_langmustask_04_PL2017,S, 37,2.362429
1,082_KAN_langmustask_04_PL2017,W, 37,1.824158
1,082_KAN_langmustask_04_PL2017,N, 37,1.690696
1,083_KAN_langstroopBL_20_PL2017,S, 37,2.195310
1,083_KAN_langstroopBL_20_PL2017,W, 37,1.101934
1,083_KAN_langstroopBL_20_PL2017,N, 37,0.995749
1,084_KAN_syntax_02_PL2017,S, 37,0.526935
1,084_KAN_syntax_02_PL2017,W, 37,0.015482
1,084_KAN_syntax_02_PL2017,N, 37,-0.382470
1,084_KAN_langstroopBL_21_PL2017,S, 37,0.858137
1,084_KAN_langstroopBL_21_PL2017,W, 37,0.438718
1,084_KAN_langstroopBL_21_PL2017,N, 37,-0.120522
1,085_KAN_langstroopBL_22_PL2017,S, 37,3.595221
1,085_KAN_langstroopBL_22_PL2017,W, 37,3.088698
1,085_KAN_langstroopBL_22_PL2017,N, 37,2.079798
1,085_KAN_stories_02_PL2017,S, 37,1.806068
1,085_KAN_stories_02_PL2017,W, 37,1.862407
1,085_KAN_stories_02_PL2017,N, 37,1.158372
1,086_KAN_langstroopBL_23_PL2017,S, 37,0.393775
1,086_KAN_langstroopBL_23_PL2017,W, 37,0.548573
1,086_KAN_langstroopBL_23_PL2017,N, 37,-0.037362
1,087_KAN_langevents_12_PL2017,S, 37,2.036770
1,087_KAN_langevents_12_PL2017,W, 37,1.266812
1,087_KAN_langevents_12_PL2017,N, 37,0.503865
1,088_KAN_stories_04_PL2017,S, 37,-3.765335
1,088_KAN_stories_04_PL2017,W, 37,-3.112261
1,088_KAN_stories_04_PL2017,N, 37,-3.893553
1,088_KAN_langevents_14_PL2017,S, 37,1.251570
1,088_KAN_langevents_14_PL2017,W, 37,0.706394
1,088_KAN_langevents_14_PL2017,N, 37,1.071305
1,088_KAN_syntax_01_PL2017,S, 37,-26.416906
1,088_KAN_syntax_01_PL2017,W, 37,-17.846912
1,088_KAN_syntax_01_PL2017,N, 37,-18.361125
1,089_KAN_langevents_15_PL2017,S, 37,2.631806
1,089_KAN_langevents_15_PL2017,W, 37,1.544296
1,089_KAN_langevents_15_PL2017,N, 37,0.038465
1,090_KAN_stories_01_PL2017,S, 37,1.392534
1,090_KAN_stories_01_PL2017,W, 37,1.238449
1,090_KAN_stories_01_PL2017,N, 37,0.804032
1,092_KAN_syntax_03_PL2017,S, 37,0.771390
1,092_KAN_syntax_03_PL2017,W, 37,0.344255
1,092_KAN_syntax_03_PL2017,N, 37,-0.002285
1,095_KAN_syntax_04_PL2017,S, 37,0.124550
1,095_KAN_syntax_04_PL2017,W, 37,0.007541
1,095_KAN_syntax_04_PL2017,N, 37,-0.319498
1,096_KAN_syntax_06_PL2017,S, 37,1.105594
1,096_KAN_syntax_06_PL2017,W, 37,0.760158
1,096_KAN_syntax_06_PL2017,N, 37,0.033626
1,097_KAN_syntax_09_PL2017,S, 37,1.605111
1,097_KAN_syntax_09_PL2017,W, 37,0.671775
1,097_KAN_syntax_09_PL2017,N, 37,0.123517
1,098_KAN_stories_03_PL2017,S, 37,1.638845
1,098_KAN_stories_03_PL2017,W, 37,1.087138
1,098_KAN_stories_03_PL2017,N, 37,1.857820
1,099_KAN_syntax_10_PL2017,S, 37,0.882613
1,099_KAN_syntax_10_PL2017,W, 37,-0.354643
1,099_KAN_syntax_10_PL2017,N, 37,-0.492668
1,100_KAN_syntax_11_PL2017,S, 37,0.779604
1,100_KAN_syntax_11_PL2017,W, 37,0.177776
1,100_KAN_syntax_11_PL2017,N, 37,-0.068147
1,101_KAN_lingviol_09_PL2017,S, 37,1.723186
1,101_KAN_lingviol_09_PL2017,W, 37,2.004809
1,101_KAN_lingviol_09_PL2017,N, 37,0.629091
1,101_KAN_syntax_13_PL2017,S, 37,1.636206
1,101_KAN_syntax_13_PL2017,W, 37,1.789148
1,101_KAN_syntax_13_PL2017,N, 37,0.841837
1,103_KAN_lingviol_01_PL2017,S, 37,0.664374
1,103_KAN_lingviol_01_PL2017,W, 37,0.543433
1,103_KAN_lingviol_01_PL2017,N, 37,0.245131
1,104_KAN_domspec_16_PL2017,S, 37,1.882472
1,104_KAN_domspec_16_PL2017,W, 37,1.368025
1,104_KAN_domspec_16_PL2017,N, 37,1.103025
1,105_KAN_domspec_17_PL2017,S, 37,1.835227
1,105_KAN_domspec_17_PL2017,W, 37,1.647957
1,105_KAN_domspec_17_PL2017,N, 37,0.323011
1,106_domspec_18_PL2017,S, 37,0.408846
1,106_domspec_18_PL2017,W, 37,0.470568
1,106_domspec_18_PL2017,N, 37,0.221296
1,107_KAN_lingviol_04_PL2017,S, 37,-0.477357
1,107_KAN_lingviol_04_PL2017,W, 37,-0.016103
1,107_KAN_lingviol_04_PL2017,N, 37,-1.892462
1,108_KAN_domspec_19_PL2017,S, 37,0.587714
1,108_KAN_domspec_19_PL2017,W, 37,-0.150934
1,108_KAN_domspec_19_PL2017,N, 37,-0.639514
1,109_KAN_lingviol_05_PL2017,S, 37,0.983900
1,109_KAN_lingviol_05_PL2017,W, 37,1.210349
1,109_KAN_lingviol_05_PL2017,N, 37,0.378305
1,110_KAN_lingviol_07_PL2017,S, 37,2.578946
1,110_KAN_lingviol_07_PL2017,W, 37,2.075030
1,110_KAN_lingviol_07_PL2017,N, 37,1.675018
1,111_KAN_lingviol_08_PL2017,S, 37,0.960626
1,111_KAN_lingviol_08_PL2017,W, 37,1.593270
1,111_KAN_lingviol_08_PL2017,N, 37,1.202681
1,072_KAN_prod_02_PL2017,S, 37,0.060003
1,072_KAN_prod_02_PL2017,W, 37,-0.686917
1,072_KAN_prod_02_PL2017,N, 37,-0.620537
1,072_KAN_syntshapes_11_PL2017,S, 37,1.003117
1,072_KAN_syntshapes_11_PL2017,W, 37,0.478323
1,072_KAN_syntshapes_11_PL2017,N, 37,0.151081
1,112_KAN_stories_06_PL2017,S, 37,1.826825
1,112_KAN_stories_06_PL2017,W, 37,0.090696
1,112_KAN_stories_06_PL2017,N, 37,-1.230383
1,114_KAN_stories_08_PL2017,S, 37,2.697793
1,114_KAN_stories_08_PL2017,W, 37,0.925631
1,114_KAN_stories_08_PL2017,N, 37,0.778173
1,118_KAN_syntshapes_03_PL2017,S, 37,1.801882
1,118_KAN_syntshapes_03_PL2017,W, 37,-0.144424
1,118_KAN_syntshapes_03_PL2017,N, 37,-1.076074
1,119_KAN_syntshapes_04_PL2017,S, 37,1.580039
1,119_KAN_syntshapes_04_PL2017,W, 37,0.893110
1,119_KAN_syntshapes_04_PL2017,N, 37,0.989635
1,123_KAN_syntshapes_06_PL2017,S, 37,1.645091
1,123_KAN_syntshapes_06_PL2017,W, 37,1.178723
1,123_KAN_syntshapes_06_PL2017,N, 37,0.526676
1,130_KAN_syntshapes_10_PL2017,S, 37,1.955957
