ROI,Subject,Weight
4,056_KAN_langevents_05_PL2017,1.000000
4,057_KAN_langevents_02_PL2017,1.000000
4,058_domspec_14_PL2017,1.000000
4,059_KAN_langevents_04_PL2017,1.000000
4,060_domspec_15_PL2017,1.000000
4,061_KAN_lingviol_02_PL2017,1.000000
4,061_KAN_stories_05_PL2017,1.000000
4,061_KAN_syntax_07_PL2017,1.000000
4,061_KAN_langstroopBL_05_PL2017,1.000000
4,062_KAN_langstroopBL_06_PL2017,1.000000
4,063_KAN_langstroopBL_07_PL2017,1.000000
4,064_KAN_langstroopBL_08_PL2017,1.000000
4,065_KAN_langstroopBL_09_PL2017,1.000000
4,066_KAN_langstroopBL_10_PL2017,1.000000
4,067_KAN_langevents_06_PL2017,1.000000
4,068_KAN_langevents_07_PL2017,1.000000
4,069_KAN_langevents_10_PL2017,1.000000
4,070_KAN_langevents_11_PL2017,1.000000
4,071_KAN_langstroopBL_12_PL2017,1.000000
4,072_KAN_langstroopBL_13_PL2017,1.000000
4,073_KAN_langstroopBL_14_PL2017,1.000000
4,074_KAN_langstroopBL_15_PL2017,1.000000
4,075_KAN_langmustask_01_PL2017,1.000000
4,076_KAN_langevents_16_PL2017,1.000000
4,076_KAN_langstroopBL_16_PL2017,1.000000
4,077_KAN_langmustask_02_PL2017,1.000000
4,078_KAN_langstroopBL_17_PL2017,1.000000
4,078_KAN_langevents_13_PL2017,1.000000
4,079_KAN_langstroopBL_18_PL2017,1.000000
4,080_KAN_langmustask_03_PL2017,1.000000
4,081_KAN_langstroopBL_19_PL2017,1.000000
4,082_KAN_langmustask_04_PL2017,1.000000
4,083_KAN_langstroopBL_20_PL2017,1.000000
4,084_KAN_syntax_02_PL2017,1.000000
4,084_KAN_langstroopBL_21_PL2017,1.000000
4,085_KAN_langstroopBL_22_PL2017,1.000000
4,085_KAN_stories_02_PL2017,1.000000
4,086_KAN_langstroopBL_23_PL2017,1.000000
4,087_KAN_langevents_12_PL2017,1.000000
4,088_KAN_stories_04_PL2017,1.000000
4,088_KAN_langevents_14_PL2017,1.000000
4,088_KAN_syntax_01_PL2017,1.000000
4,089_KAN_langevents_15_PL2017,1.000000
4,090_KAN_stories_01_PL2017,1.000000
4,092_KAN_syntax_03_PL2017,1.000000
4,095_KAN_syntax_04_PL2017,1.000000
4,096_KAN_syntax_06_PL2017,1.000000
4,097_KAN_syntax_09_PL2017,1.000000
4,098_KAN_stories_03_PL2017,1.000000
4,099_KAN_syntax_10_PL2017,1.000000
4,100_KAN_syntax_11_PL2017,1.000000
4,101_KAN_lingviol_09_PL2017,1.000000
4,101_KAN_syntax_13_PL2017,1.000000
4,103_KAN_lingviol_01_PL2017,1.000000
4,104_KAN_domspec_16_PL2017,1.000000
4,105_KAN_domspec_17_PL2017,1.000000
4,106_domspec_18_PL2017,1.000000
4,107_KAN_lingviol_04_PL2017,1.000000
4,108_KAN_domspec_19_PL2017,1.000000
4,109_KAN_lingviol_05_PL2017,1.000000
4,110_KAN_lingviol_07_PL2017,1.000000
4,111_KAN_lingviol_08_PL2017,1.000000
4,072_KAN_prod_02_PL2017,1.000000
4,072_KAN_syntshapes_11_PL2017,1.000000
4,112_KAN_stories_06_PL2017,1.000000
4,114_KAN_stories_08_PL2017,1.000000
4,118_KAN_syntshapes_03_PL2017,1.000000
4,119_KAN_syntshapes_04_PL2017,1.000000
4,123_KAN_syntshapes_06_PL2017,1.000000
4,130_KAN_syntshapes_10_PL2017,1.000000
4,131_KAN_syntshapes_12_PL2017,1.000000
4,146_KAN_stories_11_PL2017,1.000000
4,153_KAN_stories_14_PL2017,1.000000
4,157_KAN_events2_01_PL2017,1.000000
4,113_KAN_stories_07_PL2017,1.000000
4,116_KAN_langsyntaxshapes_01_PL2017,1.000000
4,117_KAN_langsyntaxshapes_02_PL2017,1.000000
4,126_KAN_langsyntaxshapes_07_PL2017,1.000000
4,129_KAN_langsyntaxshapes_09_PL2017,1.000000
4,132_KAN_langsyntaxshapes_13_PL2017,1.000000
4,122_KAN_langsyntaxshapes_05_PL2017,1.000000
4,127_KAN_langsyntaxshapes_08_PL2017,1.000000
4,127_KAN_prod_03_PL2017,1.000000
4,132_KAN_stories_10_PL2017,1.000000
4,145_KAN_stories_09_PL2017,1.000000
4,149_KAN_parametric_05_PL2017,1.000000
4,152_KAN_stories_13_PL2017,1.000000
5,017_domspec_09_PL2017,1.000000
5,019_KAN_langevents_08_PL2017,1.000000
5,019_KAN_langmus_05_PL2017,1.000000
5,019_KAN_domspec_03_PL2017,1.000000
5,021_domspec_10_PL2017,1.000000
5,023_langmus_07_PL2017,1.000000
5,030_KAN_langstroopBL_11_PL2017,1.000000
5,034_domspec_01_PL2017,1.000000
5,035_domspec_04_PL2017,1.000000
5,036_KAN_domspec_05_PL2017,1.000000
5,037_domspec_06_PL2017,1.000000
5,038_domspec_07_PL2017,1.000000
5,039_domspec_08_PL2017,1.000000
5,040_domspec_11_PL2017,1.000000
5,040_KAN_langevents_01_PL2017,1.000000
5,040_KAN_langstroop_05_PL2017,1.000000
5,041_KAN_domspec_12_PL2017,1.000000
5,042_domspec_13_PL2017,1.000000
5,043_langmus_01_PL2017,1.000000
5,044_langmus_02_PL2017,1.000000
5,045_langmus_06_PL2017,1.000000
5,046_KAN_langmus_08_PL2017,1.000000
5,046_KAN_langstroop_01_PL2017,1.000000
5,047_KAN_syntax_12_PL2017,1.000000
5,047_langmus_09_PL2017,1.000000
5,048_KAN_syntax_08_PL2017,1.000000
5,048_langmus_10_PL2017,1.000000
5,049_KAN_langmus_11_PL2017,1.000000
5,050_KAN_langmus_12_PL2017,1.000000
5,050_KAN_syntax_05_PL2017,1.000000
5,051_langmus_13_PL2017,1.000000
5,052_langmus_14_PL2017,1.000000
5,054_KAN_langstroop_02_PL2017,1.000000
5,056_KAN_langstroop_04_PL2017,1.000000
5,056_KAN_langevents_05_PL2017,1.000000
5,057_KAN_langevents_02_PL2017,1.000000
5,058_domspec_14_PL2017,1.000000
5,059_KAN_langevents_04_PL2017,1.000000
5,060_domspec_15_PL2017,1.000000
5,061_KAN_lingviol_02_PL2017,1.000000
5,061_KAN_stories_05_PL2017,1.000000
5,061_KAN_syntax_07_PL2017,1.000000
5,061_KAN_langstroopBL_05_PL2017,1.000000
5,062_KAN_langstroopBL_06_PL2017,1.000000
5,063_KAN_langstroopBL_07_PL2017,1.000000
5,064_KAN_langstroopBL_08_PL2017,1.000000
5,065_KAN_langstroopBL_09_PL2017,1.000000
5,066_KAN_langstroopBL_10_PL2017,1.000000
5,067_KAN_langevents_06_PL2017,1.000000
5,068_KAN_langevents_07_PL2017,1.000000
5,069_KAN_langevents_10_PL2017,1.000000
5,070_KAN_langevents_11_PL2017,1.000000
5,071_KAN_langstroopBL_12_PL2017,1.000000
5,072_KAN_langstroopBL_13_PL2017,1.000000
5,073_KAN_langstroopBL_14_PL2017,1.000000
5,074_KAN_langstroopBL_15_PL2017,1.000000
5,075_KAN_langmustask_01_PL2017,1.000000
5,076_KAN_langevents_16_PL2017,1.000000
5,076_KAN_langstroopBL_16_PL2017,1.000000
5,077_KAN_langmustask_02_PL2017,1.000000
5,078_KAN_langstroopBL_17_PL2017,1.000000
5,078_KAN_langevents_13_PL2017,1.000000
5,079_KAN_langstroopBL_18_PL2017,1.000000
5,080_KAN_langmustask_03_PL2017,1.000000
5,081_KAN_langstroopBL_19_PL2017,1.000000
5,082_KAN_langmustask_04_PL2017,1.000000
5,083_KAN_langstroopBL_20_PL2017,1.000000
5,084_KAN_syntax_02_PL2017,1.000000
5,084_KAN_langstroopBL_21_PL2017,1.000000
