subject,index,weight,i,j,k,x(mm),y(mm),z(mm)
3,302685,0.3333,19,57,31,54,-14,-12
3,302686,0.3333,20,57,31,52,-14,-12
3,302738,0.6667,72,57,31,-52,-14,-12
3,302739,0.6667,73,57,31,-54,-14,-12
3,302740,0.6667,74,57,31,-56,-14,-12
3,302741,0.6667,75,57,31,-58,-14,-12
3,302742,0.6667,76,57,31,-60,-14,-12
3,302743,0.6667,77,57,31,-62,-14,-12
3,302744,0.3333,78,57,31,-64,-14,-12
3,302771,0.6667,14,58,31,64,-12,-12
3,302772,1.0000,15,58,31,62,-12,-12
3,302773,1.0000,16,58,31,60,-12,-12
3,302774,1.0000,17,58,31,58,-12,-12
3,302775,1.0000,18,58,31,56,-12,-12
3,302776,0.6667,19,58,31,54,-12,-12
3,302832,0.3333,75,58,31,-58,-12,-12
3,302862,0.6667,14,59,31,64,-10,-12
3,302863,1.0000,15,59,31,62,-10,-12
3,302864,1.0000,16,59,31,60,-10,-12
3,302865,1.0000,17,59,31,58,-10,-12
3,302866,0.6667,18,59,31,56,-10,-12
3,302954,0.6667,15,60,31,62,-8,-12
3,302955,1.0000,16,60,31,60,-8,-12
3,302956,0.6667,17,60,31,58,-8,-12
3,303045,0.6667,15,61,31,62,-6,-12
3,303284,0.3333,72,63,31,-52,-2,-12
3,303374,0.3333,71,64,31,-50,0,-12
3,303375,0.6667,72,64,31,-52,0,-12
3,303376,1.0000,73,64,31,-54,0,-12
3,303465,0.3333,71,65,31,-50,2,-12
3,303466,1.0000,72,65,31,-52,2,-12
3,303467,0.3333,73,65,31,-54,2,-12
3,304235,0.6667,22,74,31,48,20,-12
3,304236,0.6667,23,74,31,46,20,-12
3,304237,1.0000,24,74,31,44,20,-12
3,304281,0.3333,68,74,31,-44,20,-12
3,304327,0.3333,23,75,31,46,22,-12
3,304328,1.0000,24,75,31,44,22,-12
3,304419,1.0000,24,76,31,44,24,-12
3,304420,1.0000,25,76,31,42,24,-12
3,304462,0.3333,67,76,31,-42,24,-12
3,304510,0.6667,24,77,31,44,26,-12
3,304511,1.0000,25,77,31,42,26,-12
3,304553,0.3333,67,77,31,-42,26,-12
3,304601,0.3333,24,78,31,44,28,-12
3,304602,0.6667,25,78,31,42,28,-12
3,304643,0.6667,66,78,31,-40,28,-12
3,304644,0.6667,67,78,31,-42,28,-12
3,304645,0.3333,68,78,31,-44,28,-12
3,304693,0.6667,25,79,31,42,30,-12
3,304694,0.6667,26,79,31,40,30,-12
3,304734,0.6667,66,79,31,-40,30,-12
3,304735,0.3333,67,79,31,-42,30,-12
3,304736,0.3333,68,79,31,-44,30,-12
3,304784,0.6667,25,80,31,42,32,-12
3,304826,0.3333,67,80,31,-42,32,-12
3,312243,0.3333,22,53,32,48,-22,-10
3,312244,0.3333,23,53,32,46,-22,-10
3,312245,0.3333,24,53,32,44,-22,-10
3,312295,0.3333,74,53,32,-56,-22,-10
3,312296,0.3333,75,53,32,-58,-22,-10
3,312332,0.3333,20,54,32,52,-20,-10
3,312333,0.3333,21,54,32,50,-20,-10
3,312334,0.3333,22,54,32,48,-20,-10
3,312385,0.6667,73,54,32,-54,-20,-10
3,312386,0.6667,74,54,32,-56,-20,-10
3,312387,0.6667,75,54,32,-58,-20,-10
3,312421,0.3333,18,55,32,56,-18,-10
3,312422,0.3333,19,55,32,54,-18,-10
3,312423,0.3333,20,55,32,52,-18,-10
3,312424,0.3333,21,55,32,50,-18,-10
3,312474,0.3333,71,55,32,-50,-18,-10
3,312475,0.6667,72,55,32,-52,-18,-10
3,312476,0.6667,73,55,32,-54,-18,-10
3,312477,0.6667,74,55,32,-56,-18,-10
3,312478,0.6667,75,55,32,-58,-18,-10
3,312479,0.6667,76,55,32,-60,-18,-10
3,312480,0.3333,77,55,32,-62,-18,-10
3,312510,0.3333,16,56,32,60,-16,-10
3,312511,0.3333,17,56,32,58,-16,-10
3,312512,1.0000,18,56,32,56,-16,-10
3,312513,1.0000,19,56,32,54,-16,-10
3,312514,0.6667,20,56,32,52,-16,-10
3,312565,0.3333,71,56,32,-50,-16,-10
3,312566,0.6667,72,56,32,-52,-16,-10
3,312567,0.6667,73,56,32,-54,-16,-10
3,312568,0.6667,74,56,32,-56,-16,-10
3,312569,0.6667,75,56,32,-58,-16,-10
3,312570,0.6667,76,56,32,-60,-16,-10
3,312571,0.6667,77,56,32,-62,-16,-10
3,312572,0.6667,78,56,32,-64,-16,-10
3,312600,0.3333,15,57,32,62,-14,-10
3,312601,0.3333,16,57,32,60,-14,-10
3,312602,1.0000,17,57,32,58,-14,-10
3,312603,1.0000,18,57,32,56,-14,-10
3,312604,0.6667,19,57,32,54,-14,-10
3,312657,0.6667,72,57,32,-52,-14,-10
3,312658,0.6667,73,57,32,-54,-14,-10
3,312659,0.6667,74,57,32,-56,-14,-10
3,312660,0.6667,75,57,32,-58,-14,-10
3,312661,1.0000,76,57,32,-60,-14,-10
3,312662,1.0000,77,57,32,-62,-14,-10
3,312663,1.0000,78,57,32,-64,-14,-10
3,312690,0.6667,14,58,32,64,-12,-10
3,312691,1.0000,15,58,32,62,-12,-10
3,312692,1.0000,16,58,32,60,-12,-10
3,312693,1.0000,17,58,32,58,-12,-10
3,312694,1.0000,18,58,32,56,-12,-10
3,312695,0.6667,19,58,32,54,-12,-10
3,312750,1.0000,74,58,32,-56,-12,-10
3,312751,1.0000,75,58,32,-58,-12,-10
3,312752,1.0000,76,58,32,-60,-12,-10
3,312753,1.0000,77,58,32,-62,-12,-10
3,312754,0.3333,78,58,32,-64,-12,-10
3,312781,0.6667,14,59,32,64,-10,-10
3,312782,1.0000,15,59,32,62,-10,-10
3,312783,1.0000,16,59,32,60,-10,-10
3,312784,1.0000,17,59,32,58,-10,-10
3,312785,1.0000,18,59,32,56,-10,-10
3,312873,0.6667,15,60,32,62,-8,-10
3,312874,1.0000,16,60,32,60,-8,-10
3,312875,1.0000,17,60,32,58,-8,-10
3,312964,0.6667,15,61,32,62,-6,-10
3,312965,0.6667,16,61,32,60,-6,-10
3,313294,1.0000,72,64,32,-52,0,-10
3,313295,1.0000,73,64,32,-54,0,-10
3,313385,0.6667,72,65,32,-52,2,-10
3,314154,0.3333,22,74,32,48,20,-10
3,314155,0.6667,23,74,32,46,20,-10
3,314156,0.6667,24,74,32,44,20,-10
3,314200,0.6667,68,74,32,-44,20,-10
3,314247,0.6667,24,75,32,44,22,-10
3,314248,0.6667,25,75,32,42,22,-10
3,314290,0.3333,67,75,32,-42,22,-10
3,314291,0.3333,68,75,32,-44,22,-10
3,314338,0.3333,24,76,32,44,24,-10
3,314339,1.0000,25,76,32,42,24,-10
3,314381,0.3333,67,76,32,-42,24,-10
3,314430,0.3333,25,77,32,42,26,-10
3,314471,0.6667,66,77,32,-40,26,-10
3,314472,0.3333,67,77,32,-42,26,-10
3,314562,1.0000,66,78,32,-40,28,-10
3,314563,1.0000,67,78,32,-42,28,-10
3,314608,0.3333,21,79,32,50,30,-10
3,314612,0.3333,25,79,32,42,30,-10
