ROI,Subject,Effect, LocalizerSize,EffectSize
3,204_KAN_prodsemphon_06_PL2017,S, 46,1.801110
3,204_KAN_prodsemphon_06_PL2017,N, 46,0.403493
3,205_KAN_evDB_20131216_PL2017,S, 46,1.005961
3,205_KAN_evDB_20131216_PL2017,N, 46,0.756162
3,206_POLY07_20160425_3T2_PL2017,S, 46,1.120366
3,206_POLY07_20160425_3T2_PL2017,N, 46,0.119869
3,206_KAN_evDB_20131218a_PL2017,S, 46,1.648517
3,206_KAN_evDB_20131218a_PL2017,N, 46,0.229087
3,207_KAN_evDB_20140113a_PL2017,S, 46,2.769382
3,207_KAN_evDB_20140113a_PL2017,N, 46,1.147047
3,208_KAN_EvDB_20150224a_PL2017,S, 46,3.140975
3,208_KAN_EvDB_20150224a_PL2017,N, 46,0.641700
3,208_KAN_evDB_20140121a_PL2017,S, 46,1.749791
3,208_KAN_evDB_20140121a_PL2017,N, 46,0.272076
3,209_KAN_evDB_20140224_PL2017,S, 46,1.398734
3,209_KAN_evDB_20140224_PL2017,N, 46,0.192045
3,210_KAN_EvDB_20150223d_PL2017,S, 46,2.081056
3,210_KAN_EvDB_20150223d_PL2017,N, 46,0.834676
3,210_KAN_evDB_20140303a_PL2017,S, 46,3.373823
3,210_KAN_evDB_20140303a_PL2017,N, 46,0.876790
3,211_KAN_evDB_20140303b_PL2017,S, 46,2.035263
3,211_KAN_evDB_20140303b_PL2017,N, 46,0.525259
3,211_KAN_EvDB_20150217b_PL2017,S, 46,1.793327
3,211_KAN_EvDB_20150217b_PL2017,N, 46,1.048813
3,212_KAN_evDB_20140303c_PL2017,S, 46,2.292514
3,212_KAN_evDB_20140303c_PL2017,N, 46,1.160787
3,213_KAN_evDB_20140310a_PL2017,S, 46,0.253135
3,213_KAN_evDB_20140310a_PL2017,N, 46,-0.257369
3,214_KAN_evDB_20140310b_PL2017,S, 46,1.613823
3,214_KAN_evDB_20140310b_PL2017,N, 46,1.066477
3,215_FED_20150615d_3T2_PL2017,S, 46,1.441058
3,215_FED_20150615d_3T2_PL2017,N, 46,-0.220264
3,215_FED_20150729a_3T1_PL2017,S, 46,1.279132
3,215_FED_20150729a_3T1_PL2017,N, 46,-0.107251
3,215_KAN_evDB_20140724a_PL2017,S, 46,1.482248
3,215_KAN_evDB_20140724a_PL2017,N, 46,-0.081478
3,216_KAN_SpLoc_05_PL2017,S, 46,3.349200
3,216_KAN_SpLoc_05_PL2017,N, 46,1.334081
3,217_KAN_evDB_20140724b_PL2017,S, 46,3.717714
3,217_KAN_evDB_20140724b_PL2017,N, 46,1.123914
3,218_KAN_evDB_20140807a_PL2017,S, 46,1.839443
3,218_KAN_evDB_20140807a_PL2017,N, 46,1.133325
3,219_KAN_evDB_20140807b_PL2017,S, 46,2.534895
3,219_KAN_evDB_20140807b_PL2017,N, 46,1.208456
3,220_KAN_prodsemphon_07_PL2017,S, 46,2.298384
3,220_KAN_prodsemphon_07_PL2017,N, 46,2.002918
3,221_KAN_evDB_20140808_PL2017,S, 46,1.641662
3,221_KAN_evDB_20140808_PL2017,N, 46,1.281923
3,222_KAN_prodsemphon_08_PL2017,S, 46,0.882883
3,222_KAN_prodsemphon_08_PL2017,N, 46,0.988584
3,223_KAN_evDB_20140820a_PL2017,S, 46,3.383466
3,223_KAN_evDB_20140820a_PL2017,N, 46,1.234513
3,224_FED_20160823b_3T1_PL2017,S, 46,4.340695
3,224_FED_20160823b_3T1_PL2017,N, 46,1.863231
3,224_KAN_prodsemphon_09_PL2017,S, 46,2.492010
3,224_KAN_prodsemphon_09_PL2017,N, 46,0.757638
3,225_KAN_evDB_20140820b_PL2017,S, 46,4.085782
3,225_KAN_evDB_20140820b_PL2017,N, 46,2.269558
3,226_KAN_prodsemphon_10_PL2017,S, 46,3.069396
3,226_KAN_prodsemphon_10_PL2017,N, 46,1.643232
3,227_KAN_evDB_20141021b_PL2017,S, 46,2.953658
3,227_KAN_evDB_20141021b_PL2017,N, 46,1.225356
3,228_KAN_evDB_20141028_PL2017,S, 46,1.839165
3,228_KAN_evDB_20141028_PL2017,N, 46,0.022607
3,229_KAN_evDB_20141103c_PL2017,S, 46,1.485985
3,229_KAN_evDB_20141103c_PL2017,N, 46,1.226413
3,229_KAN_SpLoc_06_PL2017,S, 46,3.092411
3,229_KAN_SpLoc_06_PL2017,N, 46,1.936103
3,230_KAN_prodsemphon_12_PL2017,S, 46,2.381854
3,230_KAN_prodsemphon_12_PL2017,N, 46,1.128837
3,231_KAN_prodsemphon_13_PL2017,S, 46,3.495918
3,231_KAN_prodsemphon_13_PL2017,N, 46,1.786889
3,232_KAN_prodsemphon_14_PL2017,S, 46,6.004000
3,232_KAN_prodsemphon_14_PL2017,N, 46,2.822162
3,233_KAN_evDB_20141020a_PL2017,S, 46,2.519295
3,233_KAN_evDB_20141020a_PL2017,N, 46,0.505252
3,234_KAN_prodsemphon_15_PL2017,S, 46,3.452363
3,234_KAN_prodsemphon_15_PL2017,N, 46,1.532233
3,235_KAN_prodsemphon_16_PL2017,S, 46,2.119922
3,235_KAN_prodsemphon_16_PL2017,N, 46,0.231414
3,236_KAN_evDB_20141021c_PL2017,S, 46,1.299118
3,236_KAN_evDB_20141021c_PL2017,N, 46,-0.051363
3,237_KAN_evDB_20141027a_PL2017,S, 46,1.654974
3,237_KAN_evDB_20141027a_PL2017,N, 46,0.050810
3,238_KAN_EvDB_20150504_PL2017,S, 46,1.463101
3,238_KAN_EvDB_20150504_PL2017,N, 46,0.777382
3,238_KAN_evDB_20141027c_PL2017,S, 46,1.636437
3,238_KAN_evDB_20141027c_PL2017,N, 46,1.022077
3,239_KAN_evDB_20141027d_PL2017,S, 46,2.109706
3,239_KAN_evDB_20141027d_PL2017,N, 46,1.014518
3,239_KAN_evDB_20150129b_PL2017,S, 46,2.751404
3,239_KAN_evDB_20150129b_PL2017,N, 46,1.054801
3,240_KAN_evDB_20141103a_PL2017,S, 46,2.398240
3,240_KAN_evDB_20141103a_PL2017,N, 46,0.773492
3,241_KAN_evDB_20141103d_PL2017,S, 46,1.766763
3,241_KAN_evDB_20141103d_PL2017,N, 46,0.255344
3,242_KAN_evDB_20141110a_PL2017,S, 46,3.076808
3,242_KAN_evDB_20141110a_PL2017,N, 46,0.918968
3,243_KAN_prodsemphon_18_PL2017,S, 46,4.098770
3,243_KAN_prodsemphon_18_PL2017,N, 46,2.020808
3,244_KAN_evDB_20141201a_PL2017,S, 46,1.744778
3,244_KAN_evDB_20141201a_PL2017,N, 46,1.223805
3,245_KAN_evDB_20141201b_PL2017,S, 46,2.062398
3,245_KAN_evDB_20141201b_PL2017,N, 46,1.439857
3,246_KAN_evDB_20141201c_PL2017,S, 46,3.042853
3,246_KAN_evDB_20141201c_PL2017,N, 46,1.296971
3,247_KAN_evDB_20141215b_PL2017,S, 46,2.172491
3,247_KAN_evDB_20141215b_PL2017,N, 46,0.763178
3,248_KAN_evDB_20150129a_PL2017,S, 46,1.423737
3,248_KAN_evDB_20150129a_PL2017,N, 46,0.664943
3,248_FED_20151231c_3T2_PL2017,S, 46,1.818025
3,248_FED_20151231c_3T2_PL2017,N, 46,1.366191
3,249_FED_20160817b_3T1_PL2017,S, 46,2.566016
3,249_FED_20160817b_3T1_PL2017,N, 46,1.289381
3,249_FED_20170110a_3T2_PL2017,S, 46,3.517689
3,249_FED_20170110a_3T2_PL2017,N, 46,0.894221
3,249_KAN_EvDB_20150130_PL2017,S, 46,4.717405
3,249_KAN_EvDB_20150130_PL2017,N, 46,1.379465
3,250_KAN_evDB_20150205a_PL2017,S, 46,1.156172
3,250_KAN_evDB_20150205a_PL2017,N, 46,1.108143
3,251_FED_20150828d_3T2_PL2017,S, 46,0.718068
3,251_FED_20150828d_3T2_PL2017,N, 46,0.162646
3,251_KAN_evDB_20150205b_PL2017,S, 46,1.142933
3,251_KAN_evDB_20150205b_PL2017,N, 46,0.166852
3,252_FED_20181010b_3T2_PL2017,S, 46,2.505405
3,252_FED_20181010b_3T2_PL2017,N, 46,1.085238
3,252_KAN_evDB_20150206_PL2017,S, 46,3.023576
3,252_KAN_evDB_20150206_PL2017,N, 46,1.849868
3,253_KAN_EvDB_20150211a_PL2017,S, 46,4.036172
3,253_KAN_EvDB_20150211a_PL2017,N, 46,0.408393
3,254_KAN_EvDB_20150211c_PL2017,S, 46,3.577410
3,254_KAN_EvDB_20150211c_PL2017,N, 46,0.791922
3,255_KAN_EvDB_20150223a_PL2017,S, 46,1.065086
3,255_KAN_EvDB_20150223a_PL2017,N, 46,0.158247
3,256_KAN_EvDB_20150223b_PL2017,S, 46,5.537584
3,256_KAN_EvDB_20150223b_PL2017,N, 46,3.700401
3,257_KAN_EvDB_20150310b_PL2017,S, 46,6.695174
3,257_KAN_EvDB_20150310b_PL2017,N, 46,3.712089
3,257_KAN_EvDB_20150223c_PL2017,S, 46,4.299125
3,257_KAN_EvDB_20150223c_PL2017,N, 46,2.238538
3,258_KAN_EvDB_20150224b_PL2017,S, 46,6.529910
3,258_KAN_EvDB_20150224b_PL2017,N, 46,2.302309
3,259_KAN_EvDB_20150224c_PL2017,S, 46,1.926632
3,259_KAN_EvDB_20150224c_PL2017,N, 46,0.938316
3,260_KAN_EvDB_20150303_PL2017,S, 46,0.419251
3,260_KAN_EvDB_20150303_PL2017,N, 46,0.336124
3,261_KAN_EvDB_20150304a_PL2017,S, 46,3.326426
3,261_KAN_EvDB_20150304a_PL2017,N, 46,1.695973
3,261_KAN_EvDB_20150310a_PL2017,S, 46,2.797254
3,261_KAN_EvDB_20150310a_PL2017,N, 46,1.078912
3,261_FED_20170828a_3T2_PL2017,S, 46,2.832983
3,261_FED_20170828a_3T2_PL2017,N, 46,0.952703
3,262_FED_20160909a_3T2_PL2017,S, 46,3.441033
3,262_FED_20160909a_3T2_PL2017,N, 46,2.233530
3,262_FED_20170118a_3T2_PL2017,S, 46,5.362702
3,262_FED_20170118a_3T2_PL2017,N, 46,2.074673
3,262_KAN_evDB_20150304b_PL2017,S, 46,3.980089
3,262_KAN_evDB_20150304b_PL2017,N, 46,1.601008
3,263_KAN_evDB_20150306_PL2017,S, 46,4.799129
3,263_KAN_evDB_20150306_PL2017,N, 46,2.648537
3,264_KAN_EvDB_20150310c_PL2017,S, 46,1.157291
3,264_KAN_EvDB_20150310c_PL2017,N, 46,0.648594
3,265_KAN_EvDB_20150310d_PL2017,S, 46,2.732744
3,265_KAN_EvDB_20150310d_PL2017,N, 46,-0.065053
3,266_KAN_EvDB_20150311c_PL2017,S, 46,1.745040
3,266_KAN_EvDB_20150311c_PL2017,N, 46,0.174684
3,267_KAN_EvDB_20150316a_PL2017,S, 46,1.369413
3,267_KAN_EvDB_20150316a_PL2017,N, 46,0.981039
3,268_FED_20170929a_3T2_PL2017,S, 46,4.541105
3,268_FED_20170929a_3T2_PL2017,N, 46,3.597149
3,268_KAN_EvDB_20150317a_PL2017,S, 46,4.521191
3,268_KAN_EvDB_20150317a_PL2017,N, 46,3.472226
3,269_KAN_EvDB_20150317b_PL2017,S, 46,5.355727
3,269_KAN_EvDB_20150317b_PL2017,N, 46,2.779244
3,270_KAN_EvDB_20150317c_PL2017,S, 46,2.883792
3,270_KAN_EvDB_20150317c_PL2017,N, 46,0.912679
3,271_KAN_EvDB_20150323a_PL2017,S, 46,2.528769
3,271_KAN_EvDB_20150323a_PL2017,N, 46,1.157403
3,271_FED_20150908a_3T2_PL2017,S, 46,0.525021
3,271_FED_20150908a_3T2_PL2017,N, 46,-0.311973
3,272_KAN_EvDB_20150323b_PL2017,S, 46,2.197670
3,272_KAN_EvDB_20150323b_PL2017,N, 46,0.318215
3,273_KAN_EvDB_20150506_PL2017,S, 46,3.587904
3,273_KAN_EvDB_20150506_PL2017,N, 46,2.991610
3,273_KAN_EvDB_20150323c_PL2017,S, 46,7.526148
3,273_KAN_EvDB_20150323c_PL2017,N, 46,5.510260
3,274_KAN_EvDB_20150324a_PL2017,S, 46,2.630713
3,274_KAN_EvDB_20150324a_PL2017,N, 46,1.609320
3,275_KAN_EvDB_20150324b_PL2017,S, 46,4.318445
3,275_KAN_EvDB_20150324b_PL2017,N, 46,1.951876
3,276_KAN_EvDB_20150325a_PL2017,S, 46,6.911314
3,276_KAN_EvDB_20150325a_PL2017,N, 46,3.330958
3,278_KAN_EvDB_20150428a_PL2017,S, 46,2.658013
3,278_KAN_EvDB_20150428a_PL2017,N, 46,1.067125
3,279_KAN_EvDB_20150429a_PL2017,S, 46,5.939693
3,279_KAN_EvDB_20150429a_PL2017,N, 46,3.459838
3,280_FED_20150811c_3T1_PL2017,S, 46,0.299644
3,280_FED_20150811c_3T1_PL2017,N, 46,0.460243
3,280_KAN_EvDB_20150429b_PL2017,S, 46,0.427715
3,280_KAN_EvDB_20150429b_PL2017,N, 46,0.808002
3,281_KAN_EvDB_20150429e_PL2017,S, 46,2.812036
3,281_KAN_EvDB_20150429e_PL2017,N, 46,0.404360
3,282_KAN_EvDB_20150505a_PL2017,S, 46,3.263279
3,282_KAN_EvDB_20150505a_PL2017,N, 46,1.058869
3,283_FED_20170831b_3T2_PL2017,S, 46,4.327219
3,283_FED_20170831b_3T2_PL2017,N, 46,1.646520
3,283_KAN_EvDB_20150505b_PL2017,S, 46,4.433918
3,283_KAN_EvDB_20150505b_PL2017,N, 46,1.388817
3,284_KAN_EvDB_20150508_PL2017,S, 46,6.972895
3,284_KAN_EvDB_20150508_PL2017,N, 46,2.791572
3,286_KAN_EvDB_20150521a_PL2017,S, 46,2.858645
3,286_KAN_EvDB_20150521a_PL2017,N, 46,2.360912
3,287_KAN_EvDB_20150521c_PL2017,S, 46,3.332880
3,287_KAN_EvDB_20150521c_PL2017,N, 46,1.328535
3,288_FED_20170412b_3T2_PL2017,S, 46,2.249184
3,288_FED_20170412b_3T2_PL2017,N, 46,1.115816
3,288_FED_20150613a_3T1_PL2017,S, 46,1.251734
3,288_FED_20150613a_3T1_PL2017,N, 46,0.475162
3,289_FED_20150613b_3T1_PL2017,S, 46,2.692860
3,289_FED_20150613b_3T1_PL2017,N, 46,1.194838
3,290_FED_20170109b_3T2_PL2017,S, 46,2.926862
3,290_FED_20170109b_3T2_PL2017,N, 46,2.260496
3,290_FED_20170426a_3T2_PL2017,S, 46,1.466220
3,290_FED_20170426a_3T2_PL2017,N, 46,1.077209
3,290_FED_20150615a_3T2_PL2017,S, 46,3.495943
3,290_FED_20150615a_3T2_PL2017,N, 46,2.092060
3,291_FED_20160523a_3T2_PL2017,S, 46,2.537614
3,291_FED_20160523a_3T2_PL2017,N, 46,0.472435
3,291_FED_20150615b_3T2_PL2017,S, 46,3.443786
3,291_FED_20150615b_3T2_PL2017,N, 46,1.216900
3,292_FED_20150615c_3T2_PL2017,S, 46,2.544419
3,292_FED_20150615c_3T2_PL2017,N, 46,1.168430
3,293_FED_20150619a_3T2_PL2017,S, 46,2.315105
3,293_FED_20150619a_3T2_PL2017,N, 46,1.323606
3,294_FED_20150619b_3T2_PL2017,S, 46,3.403286
3,294_FED_20150619b_3T2_PL2017,N, 46,2.689710
3,295_FED_20150625a_3T2_PL2017,S, 46,6.667084
3,295_FED_20150625a_3T2_PL2017,N, 46,1.997840
3,296_FED_20150810a_3T1_PL2017,S, 46,0.845887
3,296_FED_20150810a_3T1_PL2017,N, 46,0.804568
3,296_FED_20150625b_3T2_PL2017,S, 46,1.883328
3,296_FED_20150625b_3T2_PL2017,N, 46,1.576657
3,297_FED_20150625c_3T2_PL2017,S, 46,2.218499
3,297_FED_20150625c_3T2_PL2017,N, 46,0.957580
3,298_FED_20150625d_3T2_PL2017,S, 46,3.084372
3,298_FED_20150625d_3T2_PL2017,N, 46,0.631415
3,298_FED_20150810b_3T1_PL2017,S, 46,3.303663
3,298_FED_20150810b_3T1_PL2017,N, 46,0.993053
3,299_FED_20150708a_3T2_PL2017,S, 46,2.270858
3,299_FED_20150708a_3T2_PL2017,N, 46,1.042978
3,300_FED_20150708b_3T2_PL2017,S, 46,2.380606
3,300_FED_20150708b_3T2_PL2017,N, 46,1.249947
3,301_FED_20150708c_3T2_PL2017,S, 46,3.704929
3,301_FED_20150708c_3T2_PL2017,N, 46,1.074576
3,302_FED_20150709a_3T2_PL2017,S, 46,0.951354
3,302_FED_20150709a_3T2_PL2017,N, 46,1.089236
3,303_FED_20150709c_3T2_PL2017,S, 46,1.449940
3,303_FED_20150709c_3T2_PL2017,N, 46,-0.311195
3,304_FED_20150710a_3T2_PL2017,S, 46,6.277951
3,304_FED_20150710a_3T2_PL2017,N, 46,3.013652
3,305_FED_20150710b_3T2_PL2017,S, 46,4.173681
3,305_FED_20150710b_3T2_PL2017,N, 46,1.775833
3,306_FED_20150715a_3T2_PL2017,S, 46,2.718969
3,306_FED_20150715a_3T2_PL2017,N, 46,0.889942
3,307_FED_20150715d_3T2_PL2017,S, 46,3.690992
3,307_FED_20150715d_3T2_PL2017,N, 46,1.582675
3,308_FED_20150716a_3T2_PL2017,S, 46,4.222843
3,308_FED_20150716a_3T2_PL2017,N, 46,2.141305
3,309_FED_20150717a_3T2_PL2017,S, 46,3.128357
3,309_FED_20150717a_3T2_PL2017,N, 46,-0.484759
3,310_FED_20150617a_3T2_PL2017,S, 46,5.934986
3,310_FED_20150617a_3T2_PL2017,N, 46,2.222235
3,311_FED_20150617b_3T2_PL2017,S, 46,3.505267
3,311_FED_20150617b_3T2_PL2017,N, 46,1.739644
3,312_FED_20170925a_3T2_PL2017,S, 46,3.415020
3,312_FED_20170925a_3T2_PL2017,N, 46,1.308273
3,318_FED_20191106d_3T2_PL2017,S, 46,5.239920
3,318_FED_20191106d_3T2_PL2017,N, 46,0.430330
3,319_FED_20150624a_3T2_PL2017,S, 46,1.209566
3,319_FED_20150624a_3T2_PL2017,N, 46,-0.084574
3,320_POLY05_20160425_3T1_PL2017,S, 46,4.149032
3,320_POLY05_20160425_3T1_PL2017,N, 46,3.306533
3,320_FED_20150624c_3T2_PL2017,S, 46,2.042833
3,320_FED_20150624c_3T2_PL2017,N, 46,1.184299
3,321_FED_20150819a_3T1_PL2017,S, 46,2.884417
3,321_FED_20150819a_3T1_PL2017,N, 46,0.643713
3,322_FED_20150820a_3T2_PL2017,S, 46,1.815490
3,322_FED_20150820a_3T2_PL2017,N, 46,1.533586
3,323_FED_20150823_3T2_PL2017,S, 46,1.894832
3,323_FED_20150823_3T2_PL2017,N, 46,1.139996
3,324_FED_20150827a_3T2_PL2017,S, 46,1.525627
3,324_FED_20150827a_3T2_PL2017,N, 46,0.254797
3,325_FED_20150827b_3T2_PL2017,S, 46,3.343215
3,325_FED_20150827b_3T2_PL2017,N, 46,0.658583
3,326_FED_20170923a_3T2_PL2017,S, 46,1.355051
3,326_FED_20170923a_3T2_PL2017,N, 46,0.464349
3,326_FED_20150828c_3T2_PL2017,S, 46,1.668961
3,326_FED_20150828c_3T2_PL2017,N, 46,0.875367
3,326_FED_20160523e_3T2_PL2017,S, 46,2.217699
3,326_FED_20160523e_3T2_PL2017,N, 46,0.709279
3,327_FED_20150923b_3T2_PL2017,S, 46,2.092722
3,327_FED_20150923b_3T2_PL2017,N, 46,0.214951
3,328_FED_20151106b_3T1_PL2017,S, 46,3.342215
3,328_FED_20151106b_3T1_PL2017,N, 46,1.871948
3,329_FED_20151109a_3T1_PL2017,S, 46,2.901414
3,329_FED_20151109a_3T1_PL2017,N, 46,1.704993
3,330_FED_20151111a_3T1_PL2017,S, 46,1.007256
3,330_FED_20151111a_3T1_PL2017,N, 46,-0.273807
3,331_FED_20151111c_3T1_PL2017,S, 46,2.281185
3,331_FED_20151111c_3T1_PL2017,N, 46,1.461899
3,332_FED_20151113a_3T1_PL2017,S, 46,5.153574
3,332_FED_20151113a_3T1_PL2017,N, 46,1.272234
3,333_FED_20151119a_3T1_PL2017,S, 46,3.049144
3,333_FED_20151119a_3T1_PL2017,N, 46,0.632401
3,334_FED_20151119a_3T2_PL2017,S, 46,2.567540
3,334_FED_20151119a_3T2_PL2017,N, 46,1.051325
3,335_FED_20151120a_3T1_PL2017,S, 46,3.956231
3,335_FED_20151120a_3T1_PL2017,N, 46,2.246064
3,336_FED_20151212_3T1_PL2017,S, 46,0.973052
3,336_FED_20151212_3T1_PL2017,N, 46,0.375422
3,337_FED_20151215a_3T1_PL2017,S, 46,0.875597
3,337_FED_20151215a_3T1_PL2017,N, 46,0.124418
3,338_FED_20170113b_3T2_PL2017,S, 46,2.810737
3,338_FED_20170113b_3T2_PL2017,N, 46,1.038585
3,338_FED_20170614b_3T2_PL2017,S, 46,2.488201
3,338_FED_20170614b_3T2_PL2017,N, 46,-0.188936
3,338_FED_20160112a_3T2_PL2017,S, 46,3.775000
3,338_FED_20160112a_3T2_PL2017,N, 46,0.130223
3,338_FED_20151215c_3T2_PL2017,S, 46,3.684751
3,338_FED_20151215c_3T2_PL2017,N, 46,0.955874
3,339_FED_20151217a_3T2_PL2017,S, 46,3.912679
3,339_FED_20151217a_3T2_PL2017,N, 46,1.145121
3,340_FED_20151217b_3T2_PL2017,S, 46,1.636488
3,340_FED_20151217b_3T2_PL2017,N, 46,-0.248593
3,341_FED_20151217c_3T2_PL2017,S, 46,6.942312
3,341_FED_20151217c_3T2_PL2017,N, 46,3.858567
3,342_FED_20160105c_3T2_PL2017,S, 46,2.557792
3,342_FED_20160105c_3T2_PL2017,N, 46,0.897743
3,343_FED_20160107a_3T2_PL2017,S, 46,3.515734
3,343_FED_20160107a_3T2_PL2017,N, 46,1.662192
3,344_FED_20160107e_3T2_PL2017,S, 46,2.817219
3,344_FED_20160107e_3T2_PL2017,N, 46,1.675336
3,345_FED_20160112b_3T2_PL2017,S, 46,2.719176
3,345_FED_20160112b_3T2_PL2017,N, 46,1.664336
3,346_FED_20160112e_3T2_PL2017,S, 46,1.293825
3,346_FED_20160112e_3T2_PL2017,N, 46,0.093365
3,347_FED_20160114e_3T2_PL2017,S, 46,2.908266
3,347_FED_20160114e_3T2_PL2017,N, 46,1.668742
3,348_FED_20160119c_3T2_PL2017,S, 46,2.322361
3,348_FED_20160119c_3T2_PL2017,N, 46,0.660049
3,349_FED_20160119d_3T2_PL2017,S, 46,2.747400
3,349_FED_20160119d_3T2_PL2017,N, 46,0.905138
3,350_FED_20160121c_3T2_PL2017,S, 46,3.913706
3,350_FED_20160121c_3T2_PL2017,N, 46,2.153976
3,351_FED_20160126a_3T2_PL2017,S, 46,1.174979
3,351_FED_20160126a_3T2_PL2017,N, 46,-0.277926
3,352_FED_20160126e_3T2_PL2017,S, 46,1.924557
3,352_FED_20160126e_3T2_PL2017,N, 46,0.415688
3,353_FED_20160127a_3T1_PL2017,S, 46,4.392322
3,353_FED_20160127a_3T1_PL2017,N, 46,2.164361
3,354_FED_20160128d_3T2_PL2017,S, 46,2.212409
3,354_FED_20160128d_3T2_PL2017,N, 46,0.846088
3,355_FED_20160128e_3T2_PL2017,S, 46,2.700690
3,355_FED_20160128e_3T2_PL2017,N, 46,1.733593
3,356_FED_20160202c_3T2_PL2017,S, 46,3.741748
3,356_FED_20160202c_3T2_PL2017,N, 46,1.111021
3,357_FED_20160205m_3T2_PL2017,S, 46,3.233590
3,357_FED_20160205m_3T2_PL2017,N, 46,0.646703
3,358_FED_20160208m_3T2_PL2017,S, 46,4.887793
3,358_FED_20160208m_3T2_PL2017,N, 46,1.672014
3,359_FED_20160209m_3T2_PL2017,S, 46,3.030645
3,359_FED_20160209m_3T2_PL2017,N, 46,1.734589
3,360_FED_20160211a_3T2_PL2017,S, 46,3.732642
3,360_FED_20160211a_3T2_PL2017,N, 46,1.590760
3,361_FED_20160211b_3T2_PL2017,S, 46,1.637233
3,361_FED_20160211b_3T2_PL2017,N, 46,0.558508
3,362_FED_20160212m_3T1_PL2017,S, 46,6.817844
3,362_FED_20160212m_3T1_PL2017,N, 46,8.260045
3,363_FED_20160222b_3T2_PL2017,S, 46,2.838520
3,363_FED_20160222b_3T2_PL2017,N, 46,1.235169
3,364_FED_20160229a_3T1_PL2017,S, 46,5.607455
3,364_FED_20160229a_3T1_PL2017,N, 46,2.277023
3,365_FED_20170120a_3T2_PL2017,S, 46,1.682376
3,365_FED_20170120a_3T2_PL2017,N, 46,0.269703
3,365_FED_20160229c_3T1_PL2017,S, 46,3.076366
3,365_FED_20160229c_3T1_PL2017,N, 46,1.688142
3,366_FED_20170922b_3T2_PL2017,S, 46,2.500837
3,366_FED_20170922b_3T2_PL2017,N, 46,1.004911
3,366_FED_20160229d_3T1_PL2017,S, 46,2.636390
3,366_FED_20160229d_3T1_PL2017,N, 46,0.625928
3,366_FED_20161103a_3T1_PL2017,S, 46,3.530400
3,366_FED_20161103a_3T1_PL2017,N, 46,1.816435
3,367_FED_20160309b_3T1_PL2017,S, 46,1.676968
3,367_FED_20160309b_3T1_PL2017,N, 46,0.753289
3,368_FED_20160310b_3T1_PL2017,S, 46,4.417490
3,368_FED_20160310b_3T1_PL2017,N, 46,2.221238
3,369_FED_20160317b_3T1_PL2017,S, 46,4.119697
3,369_FED_20160317b_3T1_PL2017,N, 46,2.143453
3,370_FED_20160317c_3T1_PL2017,S, 46,3.577629
3,370_FED_20160317c_3T1_PL2017,N, 46,1.349865
3,371_FED_20160318a_3T1_PL2017,S, 46,3.295335
3,371_FED_20160318a_3T1_PL2017,N, 46,0.659236
3,372_FED_20160318b_3T1_PL2017,S, 46,0.550233
3,372_FED_20160318b_3T1_PL2017,N, 46,0.808576
3,373_FED_20160318c_3T1_PL2017,S, 46,1.532822
3,373_FED_20160318c_3T1_PL2017,N, 46,0.531053
3,375_FED_20160331d_3T1_PL2017,S, 46,2.861132
3,375_FED_20160331d_3T1_PL2017,N, 46,0.715862
3,376_FED_20160401b_3T2_PL2017,S, 46,2.597900
3,376_FED_20160401b_3T2_PL2017,N, 46,0.606409
3,378_FED_20160405a_3T1_PL2017,S, 46,1.859885
3,378_FED_20160405a_3T1_PL2017,N, 46,1.497857
3,379_FED_20160407a_3T1_PL2017,S, 46,3.318714
3,379_FED_20160407a_3T1_PL2017,N, 46,1.148086
3,380_FED_20160407b_3T1_PL2017,S, 46,1.083990
3,380_FED_20160407b_3T1_PL2017,N, 46,0.169983
3,381_FED_20160407c_3T1_PL2017,S, 46,3.247384
3,381_FED_20160407c_3T1_PL2017,N, 46,0.914604
3,382_FED_20160407a_3T2_PL2017,S, 46,4.356495
3,382_FED_20160407a_3T2_PL2017,N, 46,1.327294
3,383_POLY04_20160420_3T1_PL2017,S, 46,0.750939
3,383_POLY04_20160420_3T1_PL2017,N, 46,0.927431
3,383_FED_20160505a_3T1_PL2017,S, 46,1.443416
3,383_FED_20160505a_3T1_PL2017,N, 46,1.064579
3,384_FED_20160421a_3T2_PL2017,S, 46,3.693097
3,384_FED_20160421a_3T2_PL2017,N, 46,1.488851
3,385_POLY03_20160421_3T2_PL2017,S, 46,2.773878
3,385_POLY03_20160421_3T2_PL2017,N, 46,0.244347
3,386_FED_20160425d_3T1_PL2017,S, 46,6.254201
3,386_FED_20160425d_3T1_PL2017,N, 46,1.889490
3,387_FED_20160425a_3T1_PL2017,S, 46,3.685565
3,387_FED_20160425a_3T1_PL2017,N, 46,0.908205
3,388_FED_20160426b_3T1_PL2017,S, 46,1.419722
3,388_FED_20160426b_3T1_PL2017,N, 46,0.246754
3,389_POLY02_20160425_3T1_PL2017,S, 46,3.806676
3,389_POLY02_20160425_3T1_PL2017,N, 46,1.783382
3,390_FED_20160428a_3T1_PL2017,S, 46,1.864753
3,390_FED_20160428a_3T1_PL2017,N, 46,0.301563
3,391_FED_20160429a_3T2_PL2017,S, 46,2.250160
3,391_FED_20160429a_3T2_PL2017,N, 46,2.219456
3,392_FED_20160504a_3T1_PL2017,S, 46,3.812397
3,392_FED_20160504a_3T1_PL2017,N, 46,0.614485
