ROI,Subject,Effect, LocalizerSize,EffectSize
1,033_SWJNaudio_18_PL2017,S, 37,0.998863
1,033_SWJNaudio_18_PL2017,W, 37,1.212668
1,033_SWJNaudio_18_PL2017,J, 37,0.870116
1,033_SWJNaudio_18_PL2017,N, 37,1.313632
1,001_SWJN_01_PL2017,S, 37,2.283741
1,001_SWJN_01_PL2017,W, 37,1.464917
1,001_SWJN_01_PL2017,J, 37,1.068297
1,001_SWJN_01_PL2017,N, 37,0.944840
1,002_SWJN_05_PL2017,S, 37,0.653597
1,002_SWJN_05_PL2017,W, 37,0.116229
1,002_SWJN_05_PL2017,J, 37,0.626399
1,002_SWJN_05_PL2017,N, 37,-0.088798
1,003_SWJN_07_PL2017,S, 37,0.450665
1,003_SWJN_07_PL2017,W, 37,0.268140
1,003_SWJN_07_PL2017,J, 37,0.234146
1,003_SWJN_07_PL2017,N, 37,0.113591
1,004_SWJN_09_PL2017,S, 37,3.099959
1,004_SWJN_09_PL2017,W, 37,1.733566
1,004_SWJN_09_PL2017,J, 37,2.368597
1,004_SWJN_09_PL2017,N, 37,1.457237
1,005_SWJN_11_PL2017,S, 37,1.245598
1,005_SWJN_11_PL2017,W, 37,0.401158
1,005_SWJN_11_PL2017,J, 37,0.959307
1,005_SWJN_11_PL2017,N, 37,0.321817
1,006_SWJN_12_PL2017,S, 37,1.430321
1,006_SWJN_12_PL2017,W, 37,0.307133
1,006_SWJN_12_PL2017,J, 37,0.479349
1,006_SWJN_12_PL2017,N, 37,0.198244
1,007_SWJN_13_PL2017,S, 37,2.544104
1,007_SWJN_13_PL2017,W, 37,0.691782
1,007_SWJN_13_PL2017,J, 37,0.906367
1,007_SWJN_13_PL2017,N, 37,0.572429
1,021_SWJNaudio_04_PL2017,S, 37,0.951409
1,021_SWJNaudio_04_PL2017,W, 37,0.853466
1,021_SWJNaudio_04_PL2017,J, 37,0.647488
1,021_SWJNaudio_04_PL2017,N, 37,0.376664
1,022_SWJNaudio_06_PL2017,S, 37,1.309819
1,022_SWJNaudio_06_PL2017,W, 37,0.825818
1,022_SWJNaudio_06_PL2017,J, 37,0.632952
1,022_SWJNaudio_06_PL2017,N, 37,0.589459
1,023_SWJNaudio_07_PL2017,S, 37,2.035011
1,023_SWJNaudio_07_PL2017,W, 37,1.540428
1,023_SWJNaudio_07_PL2017,J, 37,1.346363
1,023_SWJNaudio_07_PL2017,N, 37,1.176338
1,024_SWJNaudio_08_PL2017,S, 37,1.340849
1,024_SWJNaudio_08_PL2017,W, 37,1.582992
1,024_SWJNaudio_08_PL2017,J, 37,1.038793
1,024_SWJNaudio_08_PL2017,N, 37,0.754262
1,026_SWJNaudio_11_PL2017,S, 37,0.458220
1,026_SWJNaudio_11_PL2017,W, 37,0.346045
1,026_SWJNaudio_11_PL2017,J, 37,0.343384
1,026_SWJNaudio_11_PL2017,N, 37,-0.037998
1,027_SWJNaudio_12_PL2017,S, 37,-0.393443
1,027_SWJNaudio_12_PL2017,W, 37,0.109359
1,027_SWJNaudio_12_PL2017,J, 37,0.020288
1,027_SWJNaudio_12_PL2017,N, 37,-0.587767
1,028_SWJNaudio_13_PL2017,S, 37,0.329985
1,028_SWJNaudio_13_PL2017,W, 37,-0.287608
1,028_SWJNaudio_13_PL2017,J, 37,-0.069398
1,028_SWJNaudio_13_PL2017,N, 37,-0.654509
1,030_SWJNaudio_15_PL2017,S, 37,1.078358
1,030_SWJNaudio_15_PL2017,W, 37,1.530403
1,030_SWJNaudio_15_PL2017,J, 37,1.633269
1,030_SWJNaudio_15_PL2017,N, 37,0.822936
1,031_SWJNaudio_16_PL2017,S, 37,0.369866
1,031_SWJNaudio_16_PL2017,W, 37,-0.479401
1,031_SWJNaudio_16_PL2017,J, 37,-0.081563
1,031_SWJNaudio_16_PL2017,N, 37,-0.523928
1,032_SWJNaudio_17_PL2017,S, 37,0.531007
1,032_SWJNaudio_17_PL2017,W, 37,0.167605
1,032_SWJNaudio_17_PL2017,J, 37,0.254175
1,032_SWJNaudio_17_PL2017,N, 37,-0.064070
1,033_SWJNaudio_18_PL2017,S, 37,1.046879
1,033_SWJNaudio_18_PL2017,W, 37,0.629929
1,033_SWJNaudio_18_PL2017,J, 37,1.050897
1,033_SWJNaudio_18_PL2017,N, 37,0.462336
2,008_SWJNV2_01_PL2017,S, 74,0.554264
2,008_SWJNV2_01_PL2017,W, 74,0.562077
2,008_SWJNV2_01_PL2017,J, 74,0.070119
2,008_SWJNV2_01_PL2017,N, 74,-0.033868
2,009_SWJNV2_02_PL2017,S, 74,0.340297
2,009_SWJNV2_02_PL2017,W, 74,0.193898
2,009_SWJNV2_02_PL2017,J, 74,0.213074
2,009_SWJNV2_02_PL2017,N, 74,-0.110019
2,010_SWJNV2_03_PL2017,S, 74,1.363070
2,010_SWJNV2_03_PL2017,W, 74,0.584540
2,010_SWJNV2_03_PL2017,J, 74,0.128692
2,010_SWJNV2_03_PL2017,N, 74,0.464297
2,011_SWJNV2_04_PL2017,S, 74,0.589814
2,011_SWJNV2_04_PL2017,W, 74,0.113993
2,011_SWJNV2_04_PL2017,J, 74,-0.695850
2,011_SWJNV2_04_PL2017,N, 74,-0.831936
2,012_SWJNV2_05_PL2017,S, 74,1.523051
2,012_SWJNV2_05_PL2017,W, 74,0.798296
2,012_SWJNV2_05_PL2017,J, 74,0.422433
2,012_SWJNV2_05_PL2017,N, 74,0.137205
2,013_SWJNV2_06_PL2017,S, 74,1.220150
2,013_SWJNV2_06_PL2017,W, 74,0.880298
2,013_SWJNV2_06_PL2017,J, 74,0.380887
2,013_SWJNV2_06_PL2017,N, 74,0.159506
2,014_SWJNV2_07_PL2017,S, 74,1.057423
2,014_SWJNV2_07_PL2017,W, 74,-0.207131
2,014_SWJNV2_07_PL2017,J, 74,0.321862
2,014_SWJNV2_07_PL2017,N, 74,-0.192260
2,015_SWJNV2_08_PL2017,S, 74,0.120389
2,015_SWJNV2_08_PL2017,W, 74,0.226166
2,015_SWJNV2_08_PL2017,J, 74,-0.221403
2,015_SWJNV2_08_PL2017,N, 74,0.032574
2,016_SWJNV2_09_PL2017,S, 74,0.727632
2,016_SWJNV2_09_PL2017,W, 74,0.518585
2,016_SWJNV2_09_PL2017,J, 74,-0.217503
2,016_SWJNV2_09_PL2017,N, 74,-0.597287
2,018_SWJNV2_10_PL2017,S, 74,2.486257
2,018_SWJNV2_10_PL2017,W, 74,1.668901
2,018_SWJNV2_10_PL2017,J, 74,1.581241
2,018_SWJNV2_10_PL2017,N, 74,1.405582
2,020_SWJNV2_12_PL2017,S, 74,1.499844
2,020_SWJNV2_12_PL2017,W, 74,1.446501
2,020_SWJNV2_12_PL2017,J, 74,0.963765
2,020_SWJNV2_12_PL2017,N, 74,1.021439
2,021_SWJNaudio_04_PL2017,S, 74,2.145461
2,021_SWJNaudio_04_PL2017,W, 74,1.540742
2,021_SWJNaudio_04_PL2017,J, 74,1.900741
2,021_SWJNaudio_04_PL2017,N, 74,1.285829
2,022_SWJNaudio_06_PL2017,S, 74,1.422253
2,022_SWJNaudio_06_PL2017,W, 74,0.808459
2,022_SWJNaudio_06_PL2017,J, 74,0.345981
2,022_SWJNaudio_06_PL2017,N, 74,0.246753
2,023_SWJNaudio_07_PL2017,S, 74,0.955749
2,023_SWJNaudio_07_PL2017,W, 74,0.874811
2,023_SWJNaudio_07_PL2017,J, 74,0.733004
2,023_SWJNaudio_07_PL2017,N, 74,0.311146
2,024_SWJNaudio_08_PL2017,S, 74,1.034537
2,024_SWJNaudio_08_PL2017,W, 74,1.223124
2,024_SWJNaudio_08_PL2017,J, 74,1.212230
2,024_SWJNaudio_08_PL2017,N, 74,1.018988
2,024_SWJNV2_13_PL2017,S, 74,1.242400
2,024_SWJNV2_13_PL2017,W, 74,1.159088
2,024_SWJNV2_13_PL2017,J, 74,1.129769
2,024_SWJNV2_13_PL2017,N, 74,0.718330
2,025_SWJNV2_15_PL2017,S, 74,1.835943
2,025_SWJNV2_15_PL2017,W, 74,2.096297
2,025_SWJNV2_15_PL2017,J, 74,1.357395
2,025_SWJNV2_15_PL2017,N, 74,1.558342
2,026_SWJNaudio_11_PL2017,S, 74,0.730205
2,026_SWJNaudio_11_PL2017,W, 74,0.860724
2,026_SWJNaudio_11_PL2017,J, 74,0.733835
2,026_SWJNaudio_11_PL2017,N, 74,0.408430
2,027_SWJNaudio_12_PL2017,S, 74,2.109928
2,027_SWJNaudio_12_PL2017,W, 74,0.888587
2,027_SWJNaudio_12_PL2017,J, 74,0.058680
2,027_SWJNaudio_12_PL2017,N, 74,0.054456
2,028_SWJNaudio_13_PL2017,S, 74,1.532282
2,028_SWJNaudio_13_PL2017,W, 74,0.352047
2,028_SWJNaudio_13_PL2017,J, 74,0.332149
2,028_SWJNaudio_13_PL2017,N, 74,0.280506
2,029_SWJNaudio_14_PL2017,S, 74,1.065835
2,029_SWJNaudio_14_PL2017,W, 74,1.289828
2,029_SWJNaudio_14_PL2017,J, 74,0.770943
2,029_SWJNaudio_14_PL2017,N, 74,0.655820
2,030_SWJNaudio_15_PL2017,S, 74,0.955236
2,030_SWJNaudio_15_PL2017,W, 74,0.181047
2,030_SWJNaudio_15_PL2017,J, 74,-0.101564
2,030_SWJNaudio_15_PL2017,N, 74,-0.536856
2,031_SWJNaudio_16_PL2017,S, 74,1.856308
2,031_SWJNaudio_16_PL2017,W, 74,1.526328
2,031_SWJNaudio_16_PL2017,J, 74,1.152048
2,031_SWJNaudio_16_PL2017,N, 74,1.353029
2,032_SWJNaudio_17_PL2017,S, 74,1.778176
2,032_SWJNaudio_17_PL2017,W, 74,1.565275
2,032_SWJNaudio_17_PL2017,J, 74,0.687203
2,032_SWJNaudio_17_PL2017,N, 74,0.919696
2,033_SWJNaudio_18_PL2017,S, 74,1.326687
2,033_SWJNaudio_18_PL2017,W, 74,1.646091
2,033_SWJNaudio_18_PL2017,J, 74,1.085526
2,033_SWJNaudio_18_PL2017,N, 74,1.182542
2,001_SWJN_01_PL2017,S, 74,1.704775
2,001_SWJN_01_PL2017,W, 74,1.357137
2,001_SWJN_01_PL2017,J, 74,1.095694
2,001_SWJN_01_PL2017,N, 74,0.934582
2,002_SWJN_05_PL2017,S, 74,1.119822
2,002_SWJN_05_PL2017,W, 74,0.377781
2,002_SWJN_05_PL2017,J, 74,0.831525
